"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
47.2917,9.14641,20.7476,22.3322,0.0232187,0.459031,4.9833e+06,2.33231e+08,61762.3,151057,3.87803e+09,2.79785e+07,5.18373e+09,1.19414e+10,0,0,6.83315e+06,2.14693e+10,
48.1803,6.97803,23.3577,20.9639,0.0195312,0.500438,5.29331e+06,2.32636e+08,58943.2,121090,3.70092e+09,2.80979e+07,5.06622e+09,1.22358e+10,0,0,6.83315e+06,2.14693e+10,
60.7842,9.16959,15.2613,14.1369,0.034875,0.613094,1.12617e+07,2.38687e+08,71619.3,139267,3.36844e+09,2.82412e+07,4.92039e+09,1.2714e+10,0,0,6.83315e+06,2.14693e+10,
72.593,6.93444,7.37969,12.4319,0.038375,0.622812,1.38115e+07,2.38918e+08,100616,157342,3.15729e+09,2.83754e+07,4.8881e+09,1.29573e+10,0,0,6.83315e+06,2.14693e+10,
72.1302,6.24709,7.56269,13.3416,0.0507812,0.667562,2.3593e+07,2.37464e+08,57590.2,100029,3.00572e+09,2.84763e+07,4.80899e+09,1.31879e+10,0,0,6.83315e+06,2.14693e+10,
68.8734,5.89884,11.0598,13.2373,0.0609063,0.869719,2.45322e+07,2.39805e+08,2.68214e+06,5.23417e+06,2.82445e+09,2.85585e+07,4.73478e+09,1.34433e+10,0,0,6.83315e+06,2.14693e+10,
59.6182,5.75484,16.8769,16.5052,0.0735313,1.17122,5.18103e+07,2.47553e+08,1.22558e+07,8.05922e+06,2.90105e+09,2.86316e+07,4.72939e+09,1.3372e+10,0,0,6.83315e+06,2.14693e+10,
60.7771,5.6645,16.8669,15.3757,0.101031,1.21472,5.35549e+07,2.26529e+08,1.47015e+07,1.40973e+07,2.92491e+09,2.87338e+07,4.74922e+09,1.33282e+10,0,0,6.83315e+06,2.14693e+10,
60.7717,5.29234,16.4403,15.9824,0.10125,1.41209,5.04765e+07,2.23666e+08,1.77048e+07,1.91981e+07,2.9556e+09,2.88393e+07,4.75116e+09,1.32955e+10,0,0,6.83315e+06,2.14693e+10,
52.4471,4.66553,21.5063,19.8917,0.10875,1.38075,6.99415e+07,2.16256e+08,2.17613e+07,1.8182e+07,3.03739e+09,2.89416e+07,4.80759e+09,1.31572e+10,0,0,6.83315e+06,2.14693e+10,
48.3102,4.62053,26.5799,19.0468,0.0936875,1.34903,8.00806e+07,2.208e+08,1.9877e+07,1.72791e+07,3.16429e+09,2.90641e+07,4.83883e+09,1.29989e+10,0,0,6.83315e+06,2.14693e+10,
44.2318,4.08619,30.2215,20.1563,0.109125,1.19531,9.08093e+07,2.28318e+08,1.92746e+07,1.79078e+07,3.22403e+09,2.91739e+07,4.90438e+09,1.28735e+10,0,0,6.83315e+06,2.14693e+10,
44.1573,4.06238,29.8643,20.7381,0.0804375,1.09741,9.28538e+07,2.25947e+08,1.60817e+07,2.10262e+07,3.29727e+09,2.92872e+07,4.9861e+09,1.27184e+10,0,0,6.83315e+06,2.14693e+10,
45.7985,4.06725,28.3676,20.4266,0.0777188,1.26241,1.01193e+08,2.15855e+08,1.92738e+07,1.52076e+07,3.39886e+09,2.94063e+07,5.01467e+09,1.25881e+10,0,0,6.83315e+06,2.14693e+10,
44.3935,5.20719,31.3246,17.8262,0.0895,1.159,9.01481e+07,2.02391e+08,1.75963e+07,1.91459e+07,3.3965e+09,2.95386e+07,5.09317e+09,1.25119e+10,0,0,6.83315e+06,2.14693e+10,
38.5791,5.15444,35.0917,19.9978,0.0894375,1.08766,9.84187e+07,1.79056e+08,1.61719e+07,1.68367e+07,3.44246e+09,2.96579e+07,5.18485e+09,1.23741e+10,0,0,6.83315e+06,2.14693e+10,
42.9632,5.65469,34.0947,15.9815,0.105281,1.20084,9.36079e+07,1.7683e+08,1.81335e+07,2.01366e+07,3.48627e+09,2.97952e+07,5.25343e+09,1.22616e+10,0,0,6.83315e+06,2.14693e+10,
43.3573,5.28459,37.5334,12.6175,0.0894375,1.11816,1.11074e+08,1.5299e+08,2.25471e+07,2.10104e+07,3.60936e+09,2.99639e+07,5.33296e+09,1.20588e+10,0,0,6.83315e+06,2.14693e+10,
43.8459,4.41322,39.7828,10.9085,0.0585938,0.991188,9.84289e+07,1.36897e+08,1.80972e+07,1.74013e+07,3.6468e+09,3.01138e+07,5.43272e+09,1.19214e+10,0,0,6.83315e+06,2.14693e+10,
44.0931,4.76066,38.4314,11.6626,0.0897187,0.962719,1.04469e+08,1.29811e+08,1.7014e+07,1.38549e+07,3.6967e+09,3.02532e+07,5.51452e+09,1.17896e+10,0,0,6.83315e+06,2.14693e+10,
41.1601,5.01962,39.5189,13.1159,0.0857813,1.09981,1.11073e+08,1.23948e+08,1.6139e+07,1.72285e+07,3.69889e+09,3.0383e+07,5.61085e+09,1.1691e+10,0,0,6.83315e+06,2.14693e+10,
42.1535,4.60641,37.7198,14.3883,0.07025,1.06166,1.12614e+08,1.32878e+08,2.04576e+07,1.91554e+07,3.74776e+09,3.05189e+07,5.70338e+09,1.15494e+10,0,0,6.83315e+06,2.14693e+10,
41.0612,4.66553,40.5634,12.5136,0.0858437,1.11059,9.40145e+07,1.29535e+08,1.91121e+07,2.31589e+07,3.79704e+09,3.06678e+07,5.79826e+09,1.14051e+10,0,0,6.83315e+06,2.14693e+10,
39.8972,4.35575,42.0756,12.4427,0.085625,1.14328,8.06751e+07,1.29524e+08,2.58393e+07,2.46945e+07,3.83461e+09,3.07971e+07,5.8858e+09,1.12799e+10,0,0,6.83315e+06,2.14693e+10,
43.6168,4.72763,39.6707,10.8461,0.078,1.06091,8.14464e+07,1.26444e+08,2.43376e+07,2.11409e+07,3.87688e+09,3.09368e+07,5.98074e+09,1.11425e+10,0,0,6.83315e+06,2.14693e+10,
45.2695,4.76453,39.044,9.87506,0.078,0.968812,7.03204e+07,1.01318e+08,2.0271e+07,1.76892e+07,3.96304e+09,3.11302e+07,6.09015e+09,1.09468e+10,0,0,6.83315e+06,2.14693e+10,
42.0735,4.97828,40.1917,11.739,0.0624062,0.955313,8.12147e+07,9.25819e+07,1.97631e+07,1.99034e+07,4.03334e+09,3.12828e+07,6.20293e+09,1.07635e+10,0,0,6.83315e+06,2.14693e+10,
42.0736,5.18175,40.3837,11.4684,0.0703125,0.822187,7.07676e+07,8.29993e+07,1.23922e+07,2.14023e+07,4.07981e+09,3.14195e+07,6.31518e+09,1.06047e+10,0,0,6.83315e+06,2.14693e+10,
44.7723,5.72131,38.6139,9.96012,0.0739375,0.858437,6.15176e+07,8.98511e+07,1.6011e+07,2.00143e+07,4.15208e+09,3.1578e+07,6.42392e+09,1.04235e+10,0,0,6.83315e+06,2.14693e+10,
45.1095,6.64681,38.3055,8.98275,0.0585,0.897,4.49533e+07,1.06767e+08,2.25373e+07,1.85136e+07,4.20974e+09,3.17402e+07,6.54641e+09,1.02432e+10,0,0,6.83315e+06,2.14693e+10,
