"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
32.0655,6.86866,55.9409,4.01284,0.015625,1.09656,3.65327e+07,8.38124e+07,2.30749e+06,206740,3.00769e+09,1.30533e+07,1.27561e+09,1.67347e+10,0,0,7.1977e+06,2.1469e+10,
30.1996,7.10531,57.882,3.63459,0.0117188,1.16663,4.43041e+07,5.7867e+07,899055,2.93148e+06,3.00713e+09,1.32014e+07,1.31942e+09,1.66913e+10,0,0,7.1977e+06,2.1469e+10,
31.5632,7.08534,57.0627,3.1455,0.0117188,1.13156,5.26049e+07,3.20891e+07,2.17562e+06,2.36814e+06,3.00669e+09,1.33231e+07,1.37008e+09,1.6641e+10,0,0,7.1977e+06,2.1469e+10,
32.4818,6.76212,57.0295,2.59109,0.0117188,1.12378,3.83122e+07,2.00069e+07,3.21819e+06,1.7792e+06,3.00632e+09,1.34607e+07,1.40403e+09,1.66073e+10,0,0,7.1977e+06,2.1469e+10,
30.8982,6.97184,58.2352,2.79069,0.0117188,1.09238,4.31142e+07,2.23649e+07,1.76446e+06,1.4126e+06,3.00758e+09,1.3606e+07,1.44828e+09,1.65616e+10,0,0,7.1977e+06,2.1469e+10,
31.4794,7.10341,56.4535,3.84741,0.0078125,1.10847,4.69988e+07,7.14396e+07,1.64564e+06,3.22599e+06,3.00861e+09,1.375e+07,1.49689e+09,1.65118e+10,0,0,7.1977e+06,2.1469e+10,
31.2106,6.94478,56.3986,4.29506,0.0195312,1.13147,4.36792e+07,6.68109e+07,1.99275e+06,2.05804e+06,3.01214e+09,1.38701e+07,1.5327e+09,1.64724e+10,0,0,7.1977e+06,2.1469e+10,
31.0172,7.02297,57.604,3.24728,0.00390625,1.10475,3.75142e+07,3.09366e+07,3.27829e+06,1.11642e+06,3.01358e+09,1.40134e+07,1.57566e+09,1.64278e+10,0,0,7.1977e+06,2.1469e+10,
31.0496,7.16541,57.5665,3.07128,0.0117188,1.13566,5.32191e+07,3.01033e+07,1.22402e+06,3.42946e+06,3.01417e+09,1.41827e+07,1.62565e+09,1.63771e+10,0,0,7.1977e+06,2.1469e+10,
31.8312,6.81012,58.2214,1.99006,0.015625,1.13166,4.90168e+07,2.33644e+07,1.92396e+06,1.89883e+06,3.01636e+09,1.43036e+07,1.66627e+09,1.63341e+10,0,0,7.1977e+06,2.1469e+10,
31.6591,6.89494,57.2263,3.09978,0.0116875,1.10828,3.35693e+07,5.79428e+07,3.07828e+06,1.01776e+06,3.02129e+09,1.44517e+07,1.705e+09,1.62903e+10,0,0,7.1977e+06,2.1469e+10,
30.9237,7.06656,57.2174,3.65672,0.0234375,1.11206,4.89042e+07,6.42798e+07,1.22978e+06,3.28565e+06,3.02097e+09,1.46035e+07,1.75016e+09,1.62454e+10,0,0,7.1977e+06,2.1469e+10,
30.6886,7.09131,57.6122,3.47991,0.015625,1.11225,4.57155e+07,5.56598e+07,2.37014e+06,1.44894e+06,3.02055e+09,1.47021e+07,1.79392e+09,1.62019e+10,0,0,7.1977e+06,2.1469e+10,
31.3825,6.91759,57.0847,3.51884,0.0117188,1.08463,3.90259e+07,4.00468e+07,1.23891e+06,1.85214e+06,3.01976e+09,1.48131e+07,1.83585e+09,1.61607e+10,0,0,7.1977e+06,2.1469e+10,
31.336,6.78797,57.5497,3.21031,0.015625,1.10072,5.49624e+07,3.05149e+07,3.54397e+06,1.81646e+06,3.02061e+09,1.4967e+07,1.88293e+09,1.61126e+10,0,0,7.1977e+06,2.1469e+10,
30.2461,6.76119,58.3559,3.57891,0.00390625,1.05391,3.52115e+07,4.09004e+07,51003.7,3.40706e+06,3.02104e+09,1.50765e+07,1.91889e+09,1.60761e+10,0,0,7.1977e+06,2.1469e+10,
29.974,6.92762,57.6025,4.43825,0.0117188,1.04588,3.5733e+07,5.35135e+07,1.2312e+06,184747,3.02082e+09,1.51552e+07,1.95821e+09,1.60369e+10,0,0,7.1977e+06,2.1469e+10,
30.8628,6.84484,58.1273,3.04494,0.0155937,1.10437,5.17921e+07,2.99433e+07,3.25207e+06,2.20981e+06,3.02158e+09,1.52462e+07,2.00498e+09,1.59893e+10,0,0,7.1977e+06,2.1469e+10,
31.8511,6.84597,56.9957,3.21503,0.0273438,1.06488,4.51791e+07,3.7729e+07,2.67442e+06,2.33194e+06,3.02171e+09,1.53238e+07,2.04705e+09,1.5947e+10,0,0,7.1977e+06,2.1469e+10,
30.5065,6.70041,57.1407,4.59022,0.0078125,1.05428,3.23044e+07,3.95028e+07,645345,1.43649e+06,3.02156e+09,1.53942e+07,2.08061e+09,1.59135e+10,0,0,7.1977e+06,2.1469e+10,
29.4937,6.95134,58.8153,3.61947,0.015625,1.10456,3.57443e+07,3.53183e+07,2.78675e+06,2.6311e+06,3.02286e+09,1.54729e+07,2.12692e+09,1.58658e+10,0,0,7.1977e+06,2.1469e+10,
29.9021,6.77719,55.577,6.62003,0.0117188,1.11197,5.10653e+07,5.93751e+07,3.22898e+06,769085,3.02353e+09,1.55699e+07,2.16728e+09,1.58247e+10,0,0,7.1977e+06,2.1469e+10,
29.9088,6.73734,57.0028,5.24647,0.0117188,1.09291,4.51988e+07,5.62452e+07,629995,3.09889e+06,3.02215e+09,1.56667e+07,2.20046e+09,1.57928e+10,0,0,7.1977e+06,2.1469e+10,
31.2155,6.92534,56.829,3.97294,0.00390625,1.05344,3.33857e+07,4.04285e+07,2.29581e+06,1.50768e+06,3.02192e+09,1.57708e+07,2.24147e+09,1.57519e+10,0,0,7.1977e+06,2.1469e+10,
