"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
97.3075,0.5095,2.01953,0,0.0078125,0.155906,3.68141e+07,237568,2.24013e+06,2.46895e+06,7.32065e+09,3.74221e+06,8.09105e+08,1.28976e+10,0,0,6.83315e+06,2.14693e+10,
97.7799,0.556625,1.5195,0,0.00390625,0.140313,3.08961e+07,144384,1.19732e+06,1.07594e+06,7.32391e+09,3.76435e+06,8.23523e+08,1.28799e+10,0,0,6.83315e+06,2.14693e+10,
97.9577,0.546438,1.34916,0,0.00740625,0.139344,3.39359e+07,390912,1.25466e+06,684241,7.32486e+09,3.79021e+06,8.39755e+08,1.28627e+10,0,0,6.83315e+06,2.14693e+10,
97.0136,0.629719,2.11994,0,0.0234375,0.213438,4.57377e+07,223488,1.32463e+06,1.27146e+06,7.32646e+09,3.82118e+06,8.61568e+08,1.28392e+10,0,0,6.83315e+06,2.14693e+10,
96.7891,0.803875,2.17697,0.00390625,0.015625,0.210812,5.32472e+07,257280,1.68009e+06,1.70077e+06,7.32737e+09,3.86061e+06,8.87214e+08,1.28126e+10,0,0,6.83315e+06,2.14693e+10,
96.8479,0.806219,2.07641,0.0195,0.0155,0.234594,5.20253e+07,394240,1.86716e+06,2.22748e+06,7.33098e+09,3.91194e+06,9.12222e+08,1.2784e+10,384,0,6.83315e+06,2.14693e+10,
96.9342,0.689,2.14466,0.00390625,0.0154375,0.212937,4.96865e+07,317184,3.30958e+06,2.82697e+06,7.33273e+09,3.94944e+06,9.36286e+08,1.27581e+10,0,0,6.83315e+06,2.14693e+10,
96.7242,0.692875,2.35556,0.0078125,0.015625,0.204094,4.56627e+07,495616,2.40113e+06,3.02922e+06,7.333e+09,3.98374e+06,9.57988e+08,1.27361e+10,0,0,6.83315e+06,2.14693e+10,
97.8608,0.51825,1.43875,0.00390625,0.0234375,0.154969,3.17896e+07,279296,2.52372e+06,1.87062e+06,7.33337e+09,4.00845e+06,9.73125e+08,1.27206e+10,0,0,6.83315e+06,2.14693e+10,
97.4546,0.534594,1.84887,0,0.0115625,0.150406,3.68369e+07,229376,1.225e+06,2.05852e+06,7.33398e+09,4.0343e+06,9.90275e+08,1.27028e+10,0,0,6.83315e+06,2.14693e+10,
97.1314,0.624656,2.06597,0,0.0113437,0.16675,3.97742e+07,391168,1.31985e+06,1.74464e+06,7.33457e+09,4.064e+06,1.00945e+09,1.2683e+10,0,0,6.83315e+06,2.14693e+10,
97.1048,0.642562,2.04787,0,0.0117188,0.193125,4.35407e+07,216832,2.16738e+06,1.29286e+06,7.33427e+09,4.09318e+06,1.03005e+09,1.26627e+10,0,0,6.83315e+06,2.14693e+10,
97.353,0.667469,1.75375,0,0.0188437,0.207062,5.19716e+07,396544,1.81367e+06,1.33584e+06,7.33457e+09,4.1289e+06,1.05522e+09,1.26372e+10,0,0,6.83315e+06,2.14693e+10,
96.8177,0.745625,2.16587,0.00390625,0.0117188,0.255219,5.26564e+07,299776,2.24554e+06,2.52044e+06,7.33547e+09,4.1623e+06,1.08046e+09,1.2611e+10,0,0,6.83315e+06,2.14693e+10,
96.8083,0.844594,2.10753,0,0.0269375,0.212688,5.02374e+07,229120,2.3372e+06,2.34837e+06,7.33699e+09,4.1929e+06,1.10459e+09,1.25853e+10,0,0,6.83315e+06,2.14693e+10,
97.6545,0.671406,1.47994,0.015625,0.0117188,0.16675,4.13599e+07,439680,1.9683e+06,1.9962e+06,7.33812e+09,4.23846e+06,1.12423e+09,1.25645e+10,0,0,6.83315e+06,2.14693e+10,
97.2085,0.757344,1.832,0,0.0155312,0.186875,3.58318e+07,270208,2.62412e+06,2.35066e+06,7.33885e+09,4.30771e+06,1.14133e+09,1.25466e+10,0,0,6.83315e+06,2.14693e+10,
96.8142,0.731094,2.09066,0.181781,0.023125,0.159312,3.6416e+07,541696,1.69835e+06,2.20686e+06,7.34071e+09,4.43674e+06,1.15837e+09,1.25276e+10,0,0,6.83315e+06,2.14693e+10,
97.1252,0.672156,2.00488,0.0309062,0.00390625,0.163156,4.02972e+07,274432,1.15113e+06,1.92683e+06,7.34119e+09,4.5751e+06,1.17751e+09,1.25078e+10,0,0,6.83315e+06,2.14693e+10,
97.3675,0.748437,1.65841,0.0078125,0.00390625,0.214125,4.90143e+07,170240,1.96455e+06,1.40461e+06,7.3391e+09,4.64563e+06,1.20098e+09,1.24864e+10,0,0,6.83315e+06,2.14693e+10,
97.0116,0.71525,2.04044,0,0.0231875,0.209812,5.2704e+07,300544,2.68721e+06,2.00524e+06,7.33886e+09,4.68326e+06,1.22656e+09,1.2461e+10,0,0,6.83315e+06,2.14693e+10,
96.888,0.899031,1.96247,0.00390625,0.0191562,0.227625,5.66659e+07,295936,1.81773e+06,2.07709e+06,7.33827e+09,4.71744e+06,1.25372e+09,1.24344e+10,0,0,6.83315e+06,2.14693e+10,
97.2273,0.854906,1.71837,0.00390625,0.015625,0.180094,4.89725e+07,427520,1.43581e+06,1.69758e+06,7.33846e+09,4.74688e+06,1.27741e+09,1.24105e+10,0,0,6.83315e+06,2.14693e+10,
97.0524,0.755594,1.98297,0,0.03125,0.178094,3.52609e+07,456960,2.64002e+06,2.14311e+06,7.33884e+09,4.77197e+06,1.29404e+09,1.23934e+10,0,0,6.83315e+06,2.14693e+10,
97.1435,0.674469,2.02628,0,0.0155312,0.140312,3.13052e+07,178432,2.31544e+06,2.18241e+06,7.33915e+09,4.79565e+06,1.30864e+09,1.23785e+10,0,0,6.83315e+06,2.14693e+10,
97.0995,0.624531,2.08975,0.00390625,0.00371875,0.178531,3.88518e+07,381696,1.41432e+06,1.95294e+06,7.34021e+09,4.82227e+06,1.32727e+09,1.23588e+10,0,0,6.83315e+06,2.14693e+10,
97.3342,0.820094,1.6505,0.00390625,0.0227812,0.168625,4.609e+07,168192,1.54493e+06,1.87689e+06,7.34035e+09,4.85261e+06,1.34939e+09,1.23365e+10,0,0,6.83315e+06,2.14693e+10,
97.1002,0.782531,1.90556,0.0117188,0.00965625,0.190469,4.92831e+07,350976,1.79935e+06,1.64191e+06,7.34097e+09,4.88538e+06,1.37297e+09,1.23123e+10,0,0,6.83315e+06,2.14693e+10,
97.0528,0.899875,1.80575,0,0,0.241656,4.93816e+07,567680,1.93493e+06,1.93962e+06,7.34082e+09,4.91814e+06,1.3968e+09,1.22885e+10,0,0,6.83315e+06,2.14693e+10,
97.0573,0.691062,2.04331,0,0.0075,0.200844,5.10436e+07,305792,1.97606e+06,2.18913e+06,7.34224e+09,4.95334e+06,1.42111e+09,1.22628e+10,0,0,6.83315e+06,2.14693e+10,
