"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
50.1873,4.06062,26.8549,18.3322,0.0584687,0.506594,1.69359e+08,491776,217538,214259,3.17156e+09,7.75693e+06,1.98686e+09,1.58649e+10,0,0,6.83315e+06,2.14693e+10,
58.2786,4.42825,21.9868,14.8113,0.0234375,0.471594,1.40716e+08,212480,241946,249411,2.90046e+09,7.85229e+06,2.05615e+09,1.60666e+10,0,0,6.83315e+06,2.14693e+10,
62.9865,4.64209,20.5604,11.328,0.0418125,0.441125,1.32639e+08,234240,225983,232558,2.78405e+09,7.95981e+06,2.11942e+09,1.61196e+10,0,0,6.83315e+06,2.14693e+10,
68.9325,4.08306,16.3193,10.2533,0.0505312,0.3615,1.03517e+08,273408,205837,173498,2.77374e+09,8.04595e+06,2.17056e+09,1.60787e+10,0,0,6.83315e+06,2.14693e+10,
71.2642,4.33713,16.6631,7.37566,0.0233125,0.336625,9.61414e+07,661504,205078,205772,2.6564e+09,8.13184e+06,2.21613e+09,1.61504e+10,0,0,6.83315e+06,2.14693e+10,
75.264,4.30778,14.8048,5.22763,0.0543125,0.341469,8.58504e+07,474624,245341,193606,2.52137e+09,8.22554e+06,2.25653e+09,1.6245e+10,0,0,6.83315e+06,2.14693e+10,
80.8121,4.49794,10.6721,3.6065,0.0309375,0.38075,1.05871e+08,416512,198750,176904,2.61808e+09,8.30387e+06,2.30864e+09,1.60961e+10,0,0,6.83315e+06,2.14693e+10,
80.4029,4.75312,10.0834,4.27059,0.034875,0.45525,1.24354e+08,264704,214871,182260,2.75186e+09,8.39488e+06,2.37082e+09,1.59e+10,0,0,6.83315e+06,2.14693e+10,
79.9149,4.82703,10.2522,4.506,0.0652813,0.434656,1.38544e+08,470272,250469,189245,2.9004e+09,8.4896e+06,2.43964e+09,1.56826e+10,0,0,6.83315e+06,2.14693e+10,
76.2039,4.45263,12.2879,6.48828,0.045375,0.521875,1.59854e+08,625920,221554,219260,2.98622e+09,8.60186e+06,2.51931e+09,1.5517e+10,0,0,6.83315e+06,2.14693e+10,
