"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
98.0742,1.3365,0.42,0.0193437,0.0194062,0.130656,2.96617e+07,671488,54608,88562,5.76545e+09,6.78477e+06,6.27545e+08,1.46313e+10,0,0,6.83315e+06,2.14693e+10,
98.1829,0.907313,0.757906,0.0389063,0.0078125,0.105281,2.27302e+07,477952,173313,139868,5.83039e+09,6.96858e+06,6.37973e+08,1.45558e+10,0,0,6.83315e+06,2.14693e+10,
97.7611,1.07647,1.01216,0.0465625,0.0116875,0.092125,1.6724e+07,298752,120247,135055,5.86184e+09,7.17427e+06,6.45017e+08,1.45171e+10,0,0,6.83315e+06,2.14693e+10,
95.9935,1.59275,2.16544,0.136313,0.0078125,0.104375,1.49476e+07,451072,132130,124034,5.73605e+09,7.4167e+06,6.51298e+08,1.46363e+10,0,0,6.83315e+06,2.14693e+10,
91.9866,2.33441,5.02953,0.482563,0.0195,0.147406,1.7953e+07,634368,159180,175763,5.37084e+09,7.69549e+06,6.59711e+08,1.49928e+10,0,0,6.83315e+06,2.14693e+10,
89.5908,2.69309,6.63253,0.914125,0.0273438,0.14225,1.63397e+07,1.5872e+06,172946,245503,4.76465e+09,7.98093e+06,6.66141e+08,1.55923e+10,0,0,6.83315e+06,2.14693e+10,
88.6177,3.42284,7.26419,0.531906,0.0273438,0.136094,1.00621e+07,686848,175741,220409,4.06033e+09,8.22438e+06,6.70136e+08,1.62924e+10,0,0,6.83315e+06,2.14693e+10,
91.7193,3.56347,4.42591,0.147813,0.0116562,0.132125,6.30861e+06,818176,136176,176995,3.64924e+09,8.42842e+06,6.72244e+08,1.67012e+10,0,0,6.83315e+06,2.14693e+10,
91.8032,3.76325,4.08722,0.217531,0.0078125,0.121094,5.26848e+06,951296,122744,166946,3.28062e+09,8.61619e+06,6.73782e+08,1.70681e+10,0,0,6.83315e+06,2.14693e+10,
91.1142,4.25406,4.22869,0.273594,0.0208125,0.108719,7.69178e+06,876800,121635,150852,2.79522e+09,8.7808e+06,6.76424e+08,1.75507e+10,0,0,6.83315e+06,2.14693e+10,
91.414,4.50544,3.66809,0.266594,0.0110937,0.134781,1.28599e+07,1.78534e+06,170236,272541,2.58958e+09,8.96973e+06,6.81764e+08,1.77508e+10,0,0,6.83315e+06,2.14693e+10,
91.9674,4.61147,2.9955,0.241188,0.015625,0.168813,2.0278e+07,776192,158762,153761,2.65167e+09,9.15418e+06,6.90742e+08,1.76795e+10,0,0,6.83315e+06,2.14693e+10,
93.8842,4.57534,1.14259,0.182406,0.0300937,0.185281,2.95168e+07,1.20602e+06,170591,149336,2.78402e+09,9.38342e+06,7.04509e+08,1.75332e+10,0,0,6.83315e+06,2.14693e+10,
93.9476,4.56006,1.0415,0.219937,0.0312812,0.199656,3.70227e+07,1.18938e+06,165078,108506,2.99295e+09,9.63571e+06,7.21582e+08,1.73069e+10,0,0,6.83315e+06,2.14693e+10,
94.6073,4.41263,0.636344,0.159375,0.0154687,0.168937,4.14971e+07,582144,162417,90238.7,3.3348e+09,9.92986e+06,7.41078e+08,1.69453e+10,0,0,6.83315e+06,2.14693e+10,
95.3396,3.762,0.572563,0.079375,0.0233125,0.223156,4.47224e+07,347648,160481,93711.6,3.67335e+09,1.0132e+07,7.62422e+08,1.65852e+10,0,0,6.83315e+06,2.14693e+10,
95.5731,3.48341,0.620719,0.105219,0.0234375,0.194188,3.99857e+07,367872,201438,113451,4.0332e+09,1.02874e+07,7.81461e+08,1.62061e+10,0,0,6.83315e+06,2.14693e+10,
96.1454,3.04709,0.527969,0.0959688,0.0137813,0.169938,4.44349e+07,459776,195858,160625,4.31192e+09,1.04649e+07,8.02722e+08,1.5906e+10,0,0,6.83315e+06,2.14693e+10,
96.2006,2.8175,0.718406,0.081625,0.0232812,0.158625,3.90794e+07,585984,183853,170639,4.59668e+09,1.06596e+07,8.20901e+08,1.56028e+10,0,0,6.83315e+06,2.14693e+10,
96.2734,2.3725,1.03153,0.0858438,0.015625,0.221375,3.73806e+07,325632,423524,221378,4.83338e+09,1.08379e+07,8.38969e+08,1.53479e+10,0,0,6.83315e+06,2.14693e+10,
96.0352,2.38956,1.27481,0.128875,0.0195312,0.152156,3.75775e+07,226304,267749,127064,5.03928e+09,1.10171e+07,8.56554e+08,1.51242e+10,0,0,6.83315e+06,2.14693e+10,
95.4044,1.695,2.49778,0.240656,0,0.162188,3.97409e+07,251136,91907.2,117713,5.22264e+09,1.11796e+07,8.75345e+08,1.49219e+10,0,0,6.83315e+06,2.14693e+10,
94.9694,1.67881,2.89175,0.277,0.02325,0.159781,3.44586e+07,500480,121723,102916,5.38114e+09,1.13684e+07,8.91302e+08,1.47473e+10,0,0,6.83315e+06,2.14693e+10,
94.4437,1.49034,3.71956,0.179437,0.015625,0.151406,3.14867e+07,495616,103226,110540,5.46347e+09,1.15512e+07,9.06046e+08,1.465e+10,0,0,6.83315e+06,2.14693e+10,
95.0395,1.25272,3.51309,0.0624375,0.0117188,0.120656,2.36728e+07,230400,115767,100017,5.56744e+09,1.17318e+07,9.16554e+08,1.45354e+10,0,0,6.83315e+06,2.14693e+10,
93.4096,1.38797,4.82897,0.241062,0.0117188,0.120875,1.90633e+07,485376,107640,142084,5.3354e+09,1.19491e+07,9.24915e+08,1.47588e+10,0,0,6.83315e+06,2.14693e+10,
88.9906,1.81284,8.68987,0.370344,0.00390625,0.132563,1.58057e+07,687872,118817,183461,5.00687e+09,1.21427e+07,9.31848e+08,1.50802e+10,0,0,6.83315e+06,2.14693e+10,
87.8094,2.24703,9.44469,0.358812,0.0115937,0.128531,1.21595e+07,728064,177688,168720,4.68098e+09,1.23183e+07,9.36884e+08,1.54009e+10,0,0,6.83315e+06,2.14693e+10,
