"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
87.8474,5.05334,5.58022,1.17416,0.0350312,0.310156,5.31825e+07,724480,341507,286134,2.14895e+09,2.42976e+07,1.55544e+09,1.73024e+10,0,0,7.1977e+06,2.1469e+10,
89.4166,4.81859,4.68506,0.738875,0.0310625,0.310031,5.17027e+07,271104,236452,273309,2.13516e+09,2.45152e+07,1.58007e+09,1.72913e+10,0,0,7.1977e+06,2.1469e+10,
89.2495,5.12447,4.57669,0.7205,0.0463125,0.2825,5.06828e+07,457472,328348,264601,2.09782e+09,2.4757e+07,1.6042e+09,1.73043e+10,0,0,7.1977e+06,2.1469e+10,
90.2448,4.96019,3.81737,0.616031,0.0232187,0.338375,5.76904e+07,994816,285343,286363,2.18357e+09,2.49802e+07,1.63193e+09,1.71906e+10,0,0,7.1977e+06,2.1469e+10,
87.4524,5.56488,5.59419,0.993313,0.0389687,0.35625,6.5033e+07,923904,345218,309552,2.22113e+09,2.52238e+07,1.6637e+09,1.7121e+10,0,0,7.1977e+06,2.1469e+10,
88.6688,4.98969,4.96684,0.919156,0.0387187,0.416938,7.51121e+07,758272,442538,325247,2.34606e+09,2.54232e+07,1.70017e+09,1.69594e+10,0,0,7.1977e+06,2.1469e+10,
85.3741,5.03494,8.17269,0.999844,0.0466875,0.371906,6.251e+07,513280,334283,294944,2.21529e+09,2.56316e+07,1.72963e+09,1.70605e+10,0,0,7.1977e+06,2.1469e+10,
85.8975,5.2155,7.44306,1.06322,0.0349062,0.345781,5.45011e+07,594944,310368,285283,2.09934e+09,2.5851e+07,1.75603e+09,1.71499e+10,0,0,7.1977e+06,2.1469e+10,
86.7167,5.17284,6.85353,0.818875,0.0623438,0.375812,6.40233e+07,1.1369e+06,359698,332331,2.14557e+09,2.59907e+07,1.78706e+09,1.70725e+10,0,0,7.1977e+06,2.1469e+10,
87.8053,5.13197,6.03941,0.673406,0.031125,0.318937,5.23689e+07,989952,330123,294305,2.14936e+09,2.61542e+07,1.81224e+09,1.70433e+10,0,0,7.1977e+06,2.1469e+10,
88.7148,4.46594,5.79081,0.658531,0.030625,0.3395,4.92933e+07,712448,313496,302079,2.13418e+09,2.63209e+07,1.83545e+09,1.70351e+10,0,0,7.1977e+06,2.1469e+10,
87.9543,4.88006,6.058,0.776094,0.0310312,0.30075,4.767e+07,430080,261365,241024,2.13864e+09,2.65178e+07,1.85849e+09,1.70074e+10,0,0,7.1977e+06,2.1469e+10,
86.6132,5.33637,6.85916,0.833781,0.0389375,0.318781,5.87602e+07,611840,355759,311800,2.2373e+09,2.66962e+07,1.88661e+09,1.68805e+10,0,0,7.1977e+06,2.1469e+10,
86.2944,5.16628,7.23962,0.863156,0.0310312,0.405656,7.07684e+07,857344,364025,272554,2.33927e+09,2.68696e+07,1.92089e+09,1.67441e+10,0,0,7.1977e+06,2.1469e+10,
84.6293,5.15288,9.11272,0.697125,0.0425312,0.365531,5.54673e+07,411392,364133,471549,2.22013e+09,2.70858e+07,1.94714e+09,1.68367e+10,0,0,7.1977e+06,2.1469e+10,
84.2073,4.97453,9.45216,0.955094,0.0425,0.3685,6.2294e+07,818688,300926,377669,2.1838e+09,2.72568e+07,1.97748e+09,1.68425e+10,0,0,7.1977e+06,2.1469e+10,
86.385,5.06338,7.48169,0.649469,0.0386562,0.382,6.55767e+07,330752,345053,315132,2.23167e+09,2.73951e+07,2.00922e+09,1.67628e+10,0,0,7.1977e+06,2.1469e+10,
86.106,5.06787,7.86038,0.572062,0.026625,0.366969,5.64506e+07,475904,378054,435234,2.14078e+09,2.75123e+07,2.03632e+09,1.68265e+10,0,0,7.1977e+06,2.1469e+10,
85.4108,4.81062,9.00894,0.397531,0.046625,0.325563,4.78008e+07,808192,330258,473117,2.09996e+09,2.76127e+07,2.05914e+09,1.68444e+10,0,0,7.1977e+06,2.1469e+10,
85.7911,4.85819,8.51528,0.422562,0.0464062,0.366656,4.98207e+07,559104,306998,421155,2.08649e+09,2.77197e+07,2.08302e+09,1.68338e+10,0,0,7.1977e+06,2.1469e+10,
86.1736,4.87725,8.11359,0.4785,0.015625,0.3415,5.91301e+07,800256,352060,544447,2.17101e+09,2.78156e+07,2.11152e+09,1.67207e+10,0,0,7.1977e+06,2.1469e+10,
85.4601,4.85756,8.93525,0.333281,0.0423437,0.371719,5.90011e+07,266496,282779,306422,2.22823e+09,2.79351e+07,2.13991e+09,1.6635e+10,0,0,7.1977e+06,2.1469e+10,
84.2666,4.52937,10.5253,0.315406,0.0384375,0.324781,5.60515e+07,335872,343874,243910,2.20912e+09,2.80165e+07,2.16657e+09,1.66274e+10,0,0,7.1977e+06,2.1469e+10,
84.9081,5.18472,9.07869,0.423563,0.035,0.369781,5.72764e+07,783872,329263,368633,2.24036e+09,2.81215e+07,2.19457e+09,1.6568e+10,0,0,7.1977e+06,2.1469e+10,
