"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
37.1349,2.84406,32.6622,26.5763,0.0739687,0.708625,1.62366e+08,5.77618e+07,1.30934e+07,1.17909e+07,5.87062e+09,9.62355e+06,4.56911e+09,1.05817e+10,0,0,7.1977e+06,2.1469e+10,
42.0963,3.23534,30.4894,23.4811,0.0545625,0.643437,1.60591e+08,5.39599e+07,1.33279e+07,1.38995e+07,5.86247e+09,9.75117e+06,4.68984e+09,1.0469e+10,0,0,7.1977e+06,2.1469e+10,
41.8397,2.64503,31.6844,23.1178,0.0506562,0.662437,1.59008e+08,4.94863e+07,1.41417e+07,1.27905e+07,5.88142e+09,9.86317e+06,4.7959e+09,1.03439e+10,0,0,7.1977e+06,2.1469e+10,
40.6935,3.12081,31.7964,23.6635,0.0585938,0.667375,1.58537e+08,5.0422e+07,1.38078e+07,1.26239e+07,5.90366e+09,9.98758e+06,4.9099e+09,1.02075e+10,0,0,7.1977e+06,2.1469e+10,
38.5316,3.31222,30.5914,26.8561,0.0390625,0.669813,1.619e+08,5.66784e+07,1.35454e+07,1.37345e+07,5.92622e+09,1.01084e+07,5.02497e+09,1.00698e+10,0,0,7.1977e+06,2.1469e+10,
41.1313,3.44341,29.2442,25.4168,0.0741563,0.690125,1.64315e+08,6.62316e+07,1.37572e+07,1.2411e+07,5.94043e+09,1.02381e+07,5.14537e+09,9.93505e+09,0,0,7.1977e+06,2.1469e+10,
40.0747,2.91491,29.3251,27.0025,0.0468438,0.636125,1.65178e+08,5.79379e+07,1.21602e+07,1.27665e+07,5.96023e+09,1.03557e+07,5.25602e+09,9.80447e+09,0,0,7.1977e+06,2.1469e+10,
39.3053,3.41006,28.9534,27.6448,0.0390313,0.647469,1.64676e+08,5.00196e+07,1.26504e+07,1.19093e+07,5.97543e+09,1.04822e+07,5.37623e+09,9.66895e+09,0,0,7.1977e+06,2.1469e+10,
35.4899,2.83263,32.3082,28.6522,0.0623125,0.654906,1.60479e+08,6.12006e+07,1.36303e+07,1.40751e+07,5.98739e+09,1.05996e+07,5.46942e+09,9.56368e+09,0,0,7.1977e+06,2.1469e+10,
35.9657,2.68056,30.6229,30.0013,0.0351562,0.694469,1.55725e+08,7.20243e+07,1.31658e+07,1.56708e+07,5.9874e+09,1.07109e+07,5.56969e+09,9.46328e+09,0,0,7.1977e+06,2.1469e+10,
