"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
11.1357,0.855031,72.6452,15.1143,0.015625,0.234344,8.43492e+07,42752,5.42373e+06,5.43579e+06,3.86839e+09,7.58989e+06,4.78049e+09,1.23746e+10,0,0,6.83315e+06,2.14693e+10,
7.53534,0.702437,76.1149,15.4209,0.00390625,0.222437,8.39372e+07,63744,6.32607e+06,6.01528e+06,3.87245e+09,7.63264e+06,4.82108e+09,1.23299e+10,0,0,6.83315e+06,2.14693e+10,
8.24247,0.729437,75.1834,15.6068,0.0195,0.218438,8.58175e+07,75008,5.67493e+06,5.83016e+06,3.87289e+09,7.67949e+06,4.86303e+09,1.22875e+10,0,0,6.83315e+06,2.14693e+10,
8.64381,0.878687,74.4876,15.7285,0.0117188,0.249906,8.56335e+07,115712,5.67598e+06,5.93535e+06,3.85515e+09,7.73043e+06,4.90468e+09,1.22635e+10,0,0,6.83315e+06,2.14693e+10,
7.39016,0.690688,75.5443,16.09,0.0078125,0.276969,8.84227e+07,105216,7.46585e+06,6.61226e+06,3.8556e+09,7.78598e+06,4.94931e+09,1.22184e+10,0,0,6.83315e+06,2.14693e+10,
6.71206,0.733594,76.6165,15.6648,0.0234375,0.249719,8.7797e+07,87040,8.47849e+06,9.06683e+06,3.85798e+09,7.83142e+06,4.99015e+09,1.21751e+10,0,0,6.83315e+06,2.14693e+10,
7.90944,0.874469,75.9724,14.9471,0.0234375,0.273281,8.97211e+07,55552,8.36637e+06,7.95412e+06,3.84384e+09,7.8825e+06,5.03395e+09,1.21454e+10,0,0,6.83315e+06,2.14693e+10,
7.15772,0.741594,76.4659,15.3732,0.0078125,0.253719,8.86697e+07,43520,8.19963e+06,7.88338e+06,3.84757e+09,7.93946e+06,5.07767e+09,1.20979e+10,0,0,6.83315e+06,2.14693e+10,
7.13312,0.72975,76.4669,15.3621,0.0195312,0.288687,8.95485e+07,148992,8.53294e+06,8.83533e+06,3.84776e+09,7.9881e+06,5.1208e+09,1.20545e+10,0,0,6.83315e+06,2.14693e+10,
8.05116,0.842969,76.0147,14.818,0.0078125,0.265437,8.70456e+07,80128,8.57255e+06,8.43887e+06,3.85119e+09,8.03571e+06,5.16394e+09,1.20079e+10,0,0,6.83315e+06,2.14693e+10,
7.31119,0.702656,77.3719,14.3332,0.0234375,0.257625,8.97928e+07,97792,8.34765e+06,8.45371e+06,3.85282e+09,8.0832e+06,5.20673e+09,1.19634e+10,0,0,6.83315e+06,2.14693e+10,
6.91847,0.698469,78.4495,13.6527,0.0195312,0.261437,8.75313e+07,46080,8.25126e+06,8.15407e+06,3.85271e+09,8.128e+06,5.24968e+09,1.19206e+10,0,0,6.83315e+06,2.14693e+10,
8.03888,0.897656,76.278,14.5007,0.0195312,0.265469,8.92106e+07,93952,9.08242e+06,8.72242e+06,3.85313e+09,8.17587e+06,5.29386e+09,1.18759e+10,0,0,6.83315e+06,2.14693e+10,
7.43159,0.745438,78.0023,13.5202,0.0117188,0.288844,8.55414e+07,86272,8.20172e+06,8.37171e+06,3.7999e+09,8.22272e+06,5.33693e+09,1.1886e+10,0,0,6.83315e+06,2.14693e+10,
