"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
5.71347,1.77606,72.9165,18.766,0.0521563,0.77575,2.67904e+07,3.01322e+07,2.63771e+07,2.77508e+07,6.92958e+09,5.11177e+07,9.00224e+09,5.04815e+09,0,0,
5.43109,1.64419,74.1212,17.8332,0.0819062,0.888563,2.16292e+07,1.96037e+07,2.64627e+07,2.39257e+07,6.93276e+09,5.11352e+07,8.95143e+09,5.09576e+09,0,0,
4.90984,1.94603,75.3798,16.7683,0.0622188,0.934,2.00378e+07,1.96475e+07,2.76427e+07,2.40123e+07,6.95306e+09,5.09341e+07,8.93819e+09,5.08889e+09,0,0,
6.71359,2.27509,73.2552,16.886,0.0624062,0.807656,1.62702e+07,3.08836e+07,2.53158e+07,2.46715e+07,6.9753e+09,5.07611e+07,8.93072e+09,5.0743e+09,0,0,
7.45453,2.04963,73.2383,16.5468,0.0429688,0.66775,1.83081e+07,1.82408e+07,2.29066e+07,1.91367e+07,7.01129e+09,5.07809e+07,8.90895e+09,5.06007e+09,0,0,
5.85344,1.61066,74.1511,17.6751,0.0546875,0.655375,1.87784e+07,1.45487e+07,2.16451e+07,1.72766e+07,7.0213e+09,5.08223e+07,8.91813e+09,5.04083e+09,0,0,
7.81366,1.80409,70.2017,19.3842,0.046875,0.749594,1.91811e+07,3.0494e+07,2.29439e+07,1.75621e+07,7.04186e+09,5.07471e+07,8.91747e+09,5.02101e+09,0,0,
5.71428,1.73625,71.6349,20.0642,0.0625,0.78825,1.74349e+07,3.05819e+07,2.13903e+07,1.93543e+07,7.04813e+09,5.0654e+07,8.8476e+09,5.0847e+09,0,0,
6.79156,2.18591,68.1891,21.9773,0.05025,0.806094,1.77897e+07,3.09964e+07,2.63701e+07,1.88844e+07,7.08062e+09,5.06796e+07,8.81587e+09,5.08391e+09,0,0,
7.88269,2.25544,71.2998,17.7622,0.066375,0.733688,2.02135e+07,2.3945e+07,2.15546e+07,2.13627e+07,7.09873e+09,5.07046e+07,8.75271e+09,5.12894e+09,0,0,
7.19247,2.07191,70.3144,19.5862,0.0585625,0.776531,1.8263e+07,2.81728e+07,2.23519e+07,2.20983e+07,7.12632e+09,5.0624e+07,8.73528e+09,5.11886e+09,0,0,
6.59531,2.01375,72.765,17.7208,0.066375,0.838969,2.05199e+07,3.8251e+07,2.39351e+07,1.74398e+07,7.14367e+09,5.06424e+07,8.73003e+09,5.10674e+09,0,0,
7.18763,1.91044,72.9206,16.9718,0.0670313,0.942469,6.32141e+07,4.51241e+07,3.65394e+07,4.57825e+07,7.15722e+09,5.10721e+07,8.72847e+09,5.09432e+09,0,0,
7.01091,2.03953,72.1733,17.7782,0.0741875,0.924312,2.04083e+07,3.5403e+07,2.39853e+07,2.46596e+07,7.14861e+09,5.10025e+07,8.70362e+09,5.12785e+09,0,0,
7.03534,2.23316,72.9202,16.8193,0.0505937,0.941375,2.53286e+07,2.02877e+07,2.45335e+07,2.41962e+07,7.16315e+09,5.09646e+07,8.66687e+09,5.1501e+09,0,0,
8.72378,2.48031,69.5132,18.2966,0.0740313,0.912187,2.1457e+07,2.39386e+07,2.75365e+07,2.55385e+07,7.12236e+09,5.08247e+07,8.65955e+09,5.19834e+09,0,0,
7.23119,2.23384,68.9114,20.6764,0.074125,0.873125,1.85e+07,2.66988e+07,2.53289e+07,2.27486e+07,7.14085e+09,5.08819e+07,8.62281e+09,5.21653e+09,0,0,
7.27875,2.57772,72.0668,17.1398,0.0624688,0.874531,1.79054e+07,3.06575e+07,2.07545e+07,2.17218e+07,7.1202e+09,5.09217e+07,8.60217e+09,5.2578e+09,0,0,
8.75631,2.78553,69.6644,17.7451,0.0704687,0.978156,2.75133e+07,3.00641e+07,3.05764e+07,2.52562e+07,7.10936e+09,5.0954e+07,8.59531e+09,5.27546e+09,0,0,
8.88134,2.75584,69.6132,17.4814,0.0897813,1.17869,2.40937e+07,2.74429e+07,3.24702e+07,2.25908e+07,7.12676e+09,5.09775e+07,8.59085e+09,5.2625e+09,0,0,
8.67513,2.50534,69.729,17.9824,0.0663438,1.04194,1.99273e+07,3.14724e+07,3.2169e+07,2.38401e+07,7.10522e+09,5.10337e+07,8.53959e+09,5.33525e+09,0,0,
9.78175,2.53697,64.8877,21.7436,0.0741563,0.975719,1.85715e+07,5.14045e+07,2.70243e+07,2.24468e+07,7.12221e+09,5.11095e+07,8.51849e+09,5.33928e+09,0,0,
8.71153,2.29897,64.9294,23.0921,0.0820625,0.88625,1.88349e+07,3.80303e+07,2.35348e+07,2.3914e+07,7.11995e+09,5.09902e+07,8.43805e+09,5.42209e+09,0,0,
7.22416,2.22722,69.0375,20.717,0.0546563,0.739844,1.77636e+07,2.9505e+07,1.96425e+07,1.95406e+07,7.12225e+09,5.10391e+07,8.36256e+09,5.49524e+09,0,0,
7.29259,2.18641,70.876,18.7201,0.0741563,0.851,1.88198e+07,2.494e+07,2.0733e+07,2.05619e+07,7.10896e+09,5.1094e+07,8.33249e+09,5.53854e+09,0,0,
8.55316,2.23128,69.3593,18.9279,0.0780312,0.850375,1.91639e+07,3.60081e+07,2.46634e+07,1.75566e+07,7.08811e+09,5.11255e+07,8.31979e+09,5.57205e+09,0,0,
7.32128,2.21675,70.2183,19.3345,0.0585938,0.85075,1.77875e+07,5.10258e+07,2.51809e+07,1.76549e+07,7.09239e+09,5.11194e+07,8.31915e+09,5.56843e+09,0,0,
7.00725,2.01031,72.6108,17.4075,0.0702813,0.893875,1.80111e+07,4.99077e+07,2.26014e+07,2.06894e+07,7.09393e+09,5.08207e+07,8.29005e+09,5.59628e+09,0,0,
7.82509,2.21322,69.9716,18.8312,0.078125,1.081,1.6378e+07,3.52673e+07,3.09741e+07,2.2317e+07,7.10239e+09,5.0727e+07,8.28627e+09,5.5917e+09,0,0,
6.88144,2.20522,70.1194,19.6542,0.0819688,1.05766,2.29791e+07,2.37074e+07,3.01231e+07,2.59014e+07,7.06702e+09,5.06953e+07,8.28207e+09,5.6313e+09,0,0,
9.39969,2.79813,69.0055,17.6417,0.066375,1.08872,2.45693e+07,3.33908e+07,3.16425e+07,2.86912e+07,7.07002e+09,5.05667e+07,8.2504e+09,5.6601e+09,0,0,
9.15572,2.81309,67.2783,19.5121,0.0858438,1.15497,2.11717e+07,4.62546e+07,3.38955e+07,2.78017e+07,7.08939e+09,5.0613e+07,8.22113e+09,5.66995e+09,0,0,
9.11519,2.636,66.4601,20.5645,0.08975,1.13444,1.82019e+07,4.09672e+07,3.27648e+07,2.27798e+07,7.04801e+09,5.0538e+07,8.19282e+09,5.73972e+09,0,0,
7.48816,2.39931,68.3831,20.5944,0.0897813,1.04559,2.07229e+07,3.08058e+07,3.09859e+07,2.5486e+07,7.0392e+09,5.04703e+07,8.15567e+09,5.78574e+09,0,0,
9.28028,2.59637,68.1542,18.7993,0.0584375,1.11122,2.20746e+07,2.49933e+07,3.26306e+07,2.62182e+07,7.04911e+09,5.05571e+07,8.11771e+09,5.8137e+09,0,0,
8.41966,2.24784,66.0791,22.2159,0.0819688,0.955875,2.3786e+07,3.50223e+07,2.77366e+07,2.75158e+07,7.03411e+09,5.05999e+07,8.06665e+09,5.87972e+09,0,0,
9.14322,2.92378,66.1101,20.6496,0.0819062,1.09169,1.93211e+07,4.55398e+07,2.88839e+07,2.63323e+07,7.03159e+09,5.05719e+07,7.99705e+09,5.95187e+09,0,0,
9.21775,2.41616,65.2609,21.9639,0.0806875,1.06078,1.84951e+07,3.51263e+07,3.09613e+07,2.18402e+07,7.01663e+09,5.06396e+07,7.93304e+09,6.03077e+09,0,0,
10.5681,2.8535,64.3442,21.0554,0.0741875,1.10472,2.64517e+07,3.18564e+07,2.9718e+07,2.1992e+07,6.9998e+09,5.07309e+07,7.90603e+09,6.07453e+09,0,0,
7.1715,2.43522,66.5452,22.5952,0.101531,1.15134,2.38166e+07,3.36005e+07,3.19575e+07,2.71531e+07,6.95377e+09,5.06938e+07,7.89059e+09,6.13602e+09,0,0,
10.4983,3.2605,63.2999,21.8212,0.0855937,1.03459,2.54692e+07,3.4786e+07,3.00179e+07,2.94101e+07,6.97356e+09,5.06401e+07,7.84127e+09,6.16561e+09,0,0,
9.32147,2.88428,63.0956,23.4655,0.0703125,1.163,2.2356e+07,5.17944e+07,3.22521e+07,2.55661e+07,7.00734e+09,5.06858e+07,7.81095e+09,6.1621e+09,0,0,
5.37775,2.04866,63.8455,27.6473,0.0819375,0.998812,1.98356e+07,5.30404e+07,3.07786e+07,2.63672e+07,6.9901e+09,5.07311e+07,7.78657e+09,6.20369e+09,0,0,
11.0808,3.32697,63.2647,21.2218,0.0934375,1.01259,2.19494e+07,4.18711e+07,2.72291e+07,2.589e+07,7.02248e+09,5.08088e+07,7.71474e+09,6.24305e+09,0,0,
11.1952,2.99278,63.8657,20.8754,0.0813125,0.989656,1.97308e+07,2.98918e+07,2.9845e+07,2.65859e+07,6.98203e+09,5.08132e+07,7.63478e+09,6.36346e+09,0,0,
9.18216,2.68997,67.3788,19.7334,0.0740312,0.941906,2.31899e+07,3.75954e+07,3.01957e+07,2.25579e+07,6.9688e+09,5.042e+07,7.55245e+09,6.45942e+09,0,0,
11.1216,3.03181,64.1571,20.6651,0.0623125,0.962125,2.04918e+07,5.28428e+07,2.68396e+07,2.41564e+07,6.9602e+09,5.03548e+07,7.50299e+09,6.51755e+09,0,0,
9.14084,2.60356,65.1057,22.1781,0.0702813,0.901656,1.78691e+07,5.02067e+07,2.69448e+07,1.96035e+07,6.93911e+09,5.03004e+07,7.46759e+09,6.57408e+09,0,0,
7.98909,2.37287,66.3601,22.5051,0.0429688,0.729812,1.81788e+07,4.65398e+07,2.11354e+07,2.17376e+07,6.88552e+09,5.01957e+07,7.4398e+09,6.65557e+09,0,0,
9.43741,2.70925,65.074,21.9636,0.0625,0.753469,1.60579e+07,4.62572e+07,2.08386e+07,2.0873e+07,6.85065e+09,4.9806e+07,7.3794e+09,6.75123e+09,0,0,
10.1504,2.86878,66.843,19.1273,0.0625,0.948187,1.81036e+07,4.04838e+07,2.62134e+07,1.96617e+07,6.80241e+09,4.96809e+07,7.38791e+09,6.79108e+09,0,0,
7.84497,2.45084,67.201,21.6329,0.0703125,0.800156,1.98456e+07,4.78216e+07,2.48233e+07,2.17606e+07,6.8173e+09,4.94751e+07,7.3949e+09,6.76941e+09,0,0,
8.44272,2.65412,66.2115,21.88,0.0741563,0.737719,1.80864e+07,5.88984e+07,2.13837e+07,2.2953e+07,6.8229e+09,4.94641e+07,7.3629e+09,6.79581e+09,0,0,
9.42659,2.42628,64.1126,23.227,0.0429375,0.764875,1.90518e+07,5.98945e+07,2.24703e+07,2.20726e+07,6.78769e+09,4.93777e+07,7.37145e+09,6.82257e+09,0,0,
7.53009,2.25125,65.5493,23.8929,0.066375,0.71,1.84131e+07,5.104e+07,1.94163e+07,2.08031e+07,6.79473e+09,4.93667e+07,7.31906e+09,6.86793e+09,0,0,
7.01062,2.20016,67.7116,22.2741,0.0585625,0.745,2.07799e+07,5.29091e+07,1.86242e+07,2.10036e+07,6.74429e+09,4.93939e+07,7.29787e+09,6.93953e+09,0,0,
8.7975,2.36847,64.1205,23.7889,0.078125,0.846687,1.67789e+07,5.78714e+07,2.16064e+07,1.90994e+07,6.74873e+09,4.94045e+07,7.29292e+09,6.94003e+09,0,0,
8.09878,2.20294,65.9961,22.8948,0.046125,0.76125,2.6399e+07,5.5337e+07,2.93192e+07,2.5091e+07,6.75776e+09,4.94006e+07,7.2624e+09,6.96153e+09,0,0,
9.57256,2.98312,65.8222,20.6316,0.0897813,0.900906,2.01231e+07,4.66711e+07,2.26116e+07,2.59269e+07,6.76173e+09,4.94429e+07,7.2099e+09,7.01001e+09,0,0,
9.99556,2.75972,66.4254,19.8474,0.0625,0.909562,1.93848e+07,5.57481e+07,2.61659e+07,2.45591e+07,6.76975e+09,4.94385e+07,7.19023e+09,7.02167e+09,0,0,
10.4071,3.06884,66.9992,18.5308,0.0819062,0.912188,1.98285e+07,4.7787e+07,2.76471e+07,2.56864e+07,6.77365e+09,4.92113e+07,7.09736e+09,7.11086e+09,0,0,
7.65937,2.23169,68.1526,21.0235,0.066375,0.866625,1.87571e+07,5.26945e+07,2.3715e+07,2.60568e+07,6.72956e+09,4.92497e+07,7.09325e+09,7.15902e+09,0,0,
9.14228,2.45231,65.5642,21.7889,0.062375,0.990062,2.15496e+07,4.35451e+07,2.77036e+07,2.61715e+07,6.68624e+09,4.92788e+07,7.05994e+09,7.23562e+09,0,0,
7.28856,2.46397,65.8999,23.391,0.0898438,0.866938,2.0329e+07,4.13092e+07,2.94012e+07,2.75042e+07,6.65592e+09,4.93155e+07,6.96668e+09,7.35917e+09,0,0,
8.18856,2.38419,67.2235,21.2598,0.066375,0.877719,1.64826e+07,4.51412e+07,2.42016e+07,2.61351e+07,6.63263e+09,4.93161e+07,6.91232e+09,7.43682e+09,0,0,
9.24094,2.82919,65.952,21.0374,0.078125,0.862406,1.91706e+07,5.1916e+07,2.45676e+07,2.72365e+07,6.56801e+09,4.9359e+07,6.90593e+09,7.50778e+09,0,0,
10.2186,2.64522,65.6449,20.5082,0.0585625,0.924687,2.05215e+07,5.92998e+07,2.41336e+07,2.81462e+07,6.56276e+09,4.92692e+07,6.87535e+09,7.54371e+09,0,0,
8.65256,2.03272,66.6082,21.7468,0.066375,0.893656,1.54414e+07,5.04428e+07,2.73617e+07,2.34649e+07,6.52456e+09,4.92846e+07,6.83772e+09,7.61952e+09,0,0,
9.99528,2.55544,66.5892,19.9745,0.0703125,0.815531,2.07585e+07,4.57692e+07,2.28163e+07,2.51349e+07,6.53903e+09,4.93016e+07,6.84363e+09,7.59912e+09,0,0,
8.82522,2.74269,67.4671,20.1185,0.0585938,0.788062,1.67921e+07,4.33124e+07,2.32709e+07,2.32024e+07,6.55438e+09,4.91276e+07,6.83603e+09,7.59155e+09,0,0,
6.39581,1.99137,68.9245,21.9861,0.0390625,0.663281,1.57911e+07,4.06484e+07,2.16686e+07,2.07721e+07,6.55474e+09,4.91017e+07,6.80523e+09,7.62201e+09,0,0,
6.95716,1.95484,67.9279,22.4812,0.0585625,0.620687,1.47551e+07,4.81178e+07,1.63506e+07,1.98824e+07,6.56713e+09,4.90753e+07,6.80347e+09,7.61141e+09,0,0,
5.31978,1.93478,69.9171,22.108,0.046875,0.673687,1.48111e+07,4.86528e+07,1.66374e+07,2.05101e+07,6.53376e+09,4.89053e+07,6.79853e+09,7.64989e+09,0,0,
8.173,2.63712,70.6857,17.5523,0.082,0.870125,1.59549e+07,4.70001e+07,2.1966e+07,2.3651e+07,6.52672e+09,4.85741e+07,6.80338e+09,7.65241e+09,0,0,
6.19794,1.72166,70.3625,20.8514,0.046875,0.819906,1.735e+07,4.13844e+07,2.56432e+07,2.40073e+07,6.53035e+09,4.85701e+07,6.80154e+09,7.65063e+09,0,0,
8.21269,2.57209,70.075,18.1523,0.0779062,0.910156,1.56998e+07,4.50284e+07,2.54097e+07,2.59221e+07,6.54525e+09,4.8302e+07,6.79309e+09,7.64445e+09,0,0,
6.88303,1.76684,70.8244,19.6518,0.0542813,0.81975,1.83734e+07,4.59855e+07,2.5937e+07,2.34595e+07,6.5554e+09,4.82798e+07,6.79309e+09,7.63431e+09,0,0,
7.96631,2.65903,69.1772,19.1551,0.0664062,0.976062,1.7057e+07,5.85078e+07,2.76186e+07,2.62574e+07,6.55344e+09,4.82061e+07,6.7795e+09,7.64994e+09,0,0,
8.92397,2.51291,70.0458,17.5728,0.0975938,0.847031,2.13358e+07,4.44933e+07,2.61246e+07,2.53437e+07,6.55341e+09,4.80146e+07,6.77391e+09,7.65575e+09,0,0,
8.26781,2.60034,70.1833,18.0636,0.0663125,0.818719,1.79177e+07,4.18435e+07,2.36779e+07,2.56429e+07,6.56705e+09,4.79032e+07,6.75875e+09,7.65738e+09,0,0,
8.32153,2.21128,70.1093,18.457,0.0663125,0.834625,1.75066e+07,4.62392e+07,2.65542e+07,2.38914e+07,6.57811e+09,4.78322e+07,6.74462e+09,7.66052e+09,0,0,
6.61625,2.13347,69.0138,21.2497,0.0898125,0.897156,1.98158e+07,5.08598e+07,2.3151e+07,2.78635e+07,6.5814e+09,4.78001e+07,6.66569e+09,7.73619e+09,0,0,
8.36597,2.43644,68.5966,19.8282,0.0546875,0.71825,2.2e+07,4.2004e+07,2.22441e+07,2.73912e+07,6.52583e+09,4.74765e+07,6.65279e+09,7.80499e+09,0,0,
7.35147,1.96997,68.8045,20.9335,0.073875,0.86675,2.14961e+07,3.03002e+07,2.37829e+07,2.93778e+07,6.52623e+09,4.74048e+07,6.64582e+09,7.81162e+09,0,0,
8.49419,1.95159,68.7926,19.7683,0.0624375,0.931125,1.21574e+07,4.02012e+07,2.77501e+07,2.7535e+07,6.5238e+09,4.69475e+07,6.63409e+09,7.82625e+09,0,0,
7.57781,2.30309,68.4165,20.6995,0.0780625,0.925063,1.55049e+07,4.23337e+07,2.73536e+07,2.10046e+07,6.52985e+09,4.68627e+07,6.59552e+09,7.85885e+09,0,0,
6.01856,1.96747,70.3118,20.8669,0.0859063,0.749531,1.99933e+07,4.37005e+07,2.4725e+07,2.4145e+07,6.50231e+09,4.67466e+07,6.59011e+09,7.89192e+09,0,0,
6.50119,1.86119,69.9849,20.7217,0.0695937,0.861594,1.71218e+07,4.80005e+07,2.30226e+07,2.50607e+07,6.5069e+09,4.66028e+07,6.56775e+09,7.90983e+09,0,0,
6.46372,2.03628,70.9665,19.5972,0.066375,0.870094,1.25105e+07,4.53716e+07,2.89953e+07,2.61959e+07,6.49972e+09,4.64987e+07,6.56245e+09,7.92241e+09,0,0,
6.81525,1.93334,70.4285,19.9526,0.0624688,0.808,1.36745e+07,4.76526e+07,2.43575e+07,2.32658e+07,6.5015e+09,4.60643e+07,6.55795e+09,7.92557e+09,0,0,
7.48469,1.90747,68.7082,21.0102,0.0859063,0.803688,1.48022e+07,4.89404e+07,2.17496e+07,2.51274e+07,6.50711e+09,4.59318e+07,6.54355e+09,7.9345e+09,0,0,
7.67741,2.19294,66.7031,22.5961,0.0703125,0.760219,1.63781e+07,5.04677e+07,2.23003e+07,2.35455e+07,6.5334e+09,4.56333e+07,6.51552e+09,7.93653e+09,0,0,
6.56025,1.74322,68.1878,22.7357,0.0507812,0.722406,2.01569e+07,5.33494e+07,2.17114e+07,2.38935e+07,6.52653e+09,4.5454e+07,6.51061e+09,7.94848e+09,0,0,
6.98625,1.98591,69.5418,20.6312,0.0819688,0.772844,1.50403e+07,4.12316e+07,2.08841e+07,2.10896e+07,6.53427e+09,4.5198e+07,6.49743e+09,7.95419e+09,0,0,
10.8249,2.63153,68.1082,17.5347,0.0702813,0.830531,2.05998e+07,3.41775e+07,2.21363e+07,2.11794e+07,6.5538e+09,4.50907e+07,6.48512e+09,7.94708e+09,0,0,
10.1947,2.53216,69.5989,16.8508,0.0624688,0.761062,1.57586e+07,3.81676e+07,2.17236e+07,2.0871e+07,6.56709e+09,4.4983e+07,6.46865e+09,7.95037e+09,0,0,
9.69478,2.55253,68.7998,18.1159,0.0701563,0.767062,1.60376e+07,4.75325e+07,2.06481e+07,2.49069e+07,6.58348e+09,4.48806e+07,6.44454e+09,7.95819e+09,0,0,
6.49691,1.79872,69.0224,21.8864,0.0624688,0.733469,1.4591e+07,5.52827e+07,2.0543e+07,2.01901e+07,6.5823e+09,4.48719e+07,6.43774e+09,7.96617e+09,0,0,
10.6267,2.444,70.0307,16.0558,0.0585938,0.7845,1.47067e+07,5.30772e+07,2.0521e+07,2.02936e+07,6.57773e+09,4.48285e+07,6.43258e+09,7.97595e+09,0,0,
10.6833,2.64172,69.6251,16.099,0.0740937,0.876906,1.79638e+07,4.88348e+07,2.18353e+07,1.93485e+07,6.57949e+09,4.48168e+07,6.42767e+09,7.97911e+09,0,0,
13.1942,2.59056,67.6589,15.5468,0.0697812,0.940094,1.37062e+07,4.6014e+07,2.7911e+07,2.71386e+07,6.59219e+09,4.48152e+07,6.41967e+09,7.9744e+09,0,0,
11.5343,2.02134,67.5705,17.9208,0.06825,0.885031,1.20271e+07,6.45837e+07,2.80554e+07,2.28669e+07,6.58031e+09,4.48326e+07,6.41748e+09,7.98846e+09,0,0,
11.1497,2.20562,66.6475,19.166,0.0625,0.768937,1.63643e+07,5.87651e+07,2.06093e+07,1.95318e+07,6.59382e+09,4.48311e+07,6.41291e+09,7.97952e+09,0,0,
8.44019,1.98781,69.0269,19.681,0.0625,0.801781,1.71217e+07,4.35069e+07,1.921e+07,1.88979e+07,6.59976e+09,4.4839e+07,6.41027e+09,7.97622e+09,0,0,
7.15447,1.99869,71.4642,18.4223,0.066375,0.894062,1.56947e+07,4.26772e+07,2.23737e+07,1.78011e+07,6.60454e+09,4.48329e+07,6.40609e+09,7.97561e+09,0,0,
8.79328,2.09556,70.7597,17.2292,0.0819375,1.04053,1.50042e+07,4.32648e+07,2.82757e+07,2.45714e+07,6.60872e+09,4.47796e+07,6.39577e+09,7.98181e+09,0,0,
6.74806,2.19475,70.8502,19.1678,0.074,0.965375,1.72416e+07,5.41256e+07,3.14462e+07,2.70271e+07,6.59926e+09,4.47965e+07,6.38659e+09,8.00044e+09,0,0,
7.79791,2.27062,69.3279,19.5038,0.07025,1.02966,1.37782e+07,6.05151e+07,3.0556e+07,2.35907e+07,6.60083e+09,4.48022e+07,6.37617e+09,8.00928e+09,0,0,
8.75691,2.37056,69.4544,18.4823,0.0780625,0.857969,1.54511e+07,5.59931e+07,2.42323e+07,2.47233e+07,6.62162e+09,4.47866e+07,6.36112e+09,8.00356e+09,0,0,
8.16816,2.13872,68.3712,20.3854,0.0741875,0.862531,2.04905e+07,4.291e+07,2.72398e+07,2.54489e+07,6.62424e+09,4.44168e+07,6.3537e+09,8.00873e+09,0,0,
7.08516,1.99,69.7645,20.2749,0.0468438,0.83875,1.59619e+07,4.88096e+07,2.4647e+07,2.46515e+07,6.62964e+09,4.44026e+07,6.34943e+09,8.0076e+09,0,0,
8.30947,2.38434,69.6347,18.7388,0.0741875,0.858562,1.29498e+07,3.61576e+07,2.33284e+07,2.34422e+07,6.63973e+09,4.42442e+07,6.34511e+09,8.002e+09,0,0,
7.91875,2.03706,68.9629,20.1958,0.0780938,0.80775,1.16813e+07,4.15099e+07,2.5657e+07,2.23938e+07,6.65107e+09,4.41746e+07,6.32735e+09,8.00849e+09,0,0,
5.4395,1.51016,72.6168,19.6375,0.0585625,0.737531,1.49937e+07,4.42499e+07,2.14273e+07,2.23239e+07,6.66292e+09,4.41535e+07,6.31534e+09,8.00867e+09,0,0,
6.33369,1.74841,72.7581,18.1847,0.066375,0.909094,1.7388e+07,4.16253e+07,2.40905e+07,2.1016e+07,6.66314e+09,4.40457e+07,6.30921e+09,8.01469e+09,0,0,
6.31678,1.97928,73.5236,17.1892,0.0664062,0.925062,1.70954e+07,4.71854e+07,3.12586e+07,2.14649e+07,6.67256e+09,4.40298e+07,6.29989e+09,8.01461e+09,0,0,
5.83022,1.74838,72.6489,18.8281,0.0741875,0.870469,1.54734e+07,4.64456e+07,2.41136e+07,2.41975e+07,6.67559e+09,4.4032e+07,6.29736e+09,8.0141e+09,0,0,
6.70331,1.81875,69.858,20.7027,0.0427187,0.874719,1.31978e+07,4.97321e+07,2.91711e+07,2.21081e+07,6.68771e+09,4.40477e+07,6.28661e+09,8.01271e+09,0,0,
5.73556,1.91703,70.2133,21.1698,0.0742188,0.890156,1.45244e+07,5.10001e+07,2.40098e+07,2.17707e+07,6.68881e+09,4.39877e+07,6.27641e+09,8.02188e+09,0,0,
5.92419,1.68462,71.1376,20.446,0.0780938,0.729563,1.78744e+07,4.35372e+07,2.71839e+07,1.68696e+07,6.69452e+09,4.39924e+07,6.27163e+09,8.02095e+09,0,0,
6.73266,1.88819,68.9989,21.3944,0.062125,0.92375,1.72844e+07,4.73213e+07,2.33547e+07,2.19721e+07,6.70161e+09,4.36673e+07,6.26448e+09,8.02133e+09,0,0,
7.25603,1.96763,71.5857,18.1722,0.109313,0.909312,2.1109e+07,3.68788e+07,2.99702e+07,2.49823e+07,6.70141e+09,4.3538e+07,6.26207e+09,8.02407e+09,0,0,
6.77794,2.03316,72.7762,17.519,0.066375,0.827531,1.71725e+07,4.84797e+07,2.74849e+07,2.48868e+07,6.7067e+09,4.32887e+07,6.24911e+09,8.03199e+09,0,0,
6.63147,1.75566,73.0452,17.6898,0.0624688,0.8155,1.6321e+07,5.32413e+07,2.27492e+07,2.30462e+07,6.71347e+09,4.3286e+07,6.24295e+09,8.03138e+09,0,0,
6.26809,1.838,71.643,19.379,0.0657187,0.806437,1.84379e+07,5.40708e+07,2.57521e+07,2.29034e+07,6.72812e+09,4.33569e+07,6.23664e+09,8.02296e+09,0,0,
4.80731,1.48666,74.9818,17.7645,0.066375,0.8935,1.7122e+07,5.4535e+07,2.43957e+07,2.07783e+07,6.72816e+09,4.34305e+07,6.23142e+09,8.02807e+09,0,0,
6.49406,1.93297,74.7016,15.868,0.066375,0.937125,1.86309e+07,5.22541e+07,2.73611e+07,2.23502e+07,6.72491e+09,4.35131e+07,6.2238e+09,8.03886e+09,0,0,
7.19078,2.02503,71.2868,18.4596,0.078125,0.959906,1.74787e+07,5.13902e+07,2.87596e+07,2.16569e+07,6.74299e+09,4.36015e+07,6.21313e+09,8.03136e+09,0,0,
7.30666,1.94747,72.8505,16.8694,0.0741563,0.952125,1.87617e+07,4.49198e+07,2.61243e+07,2.21559e+07,6.7439e+09,4.37289e+07,6.21058e+09,8.03287e+09,0,0,
7.02166,1.90447,70.5668,19.5196,0.0585625,0.929062,1.97763e+07,4.18529e+07,2.64328e+07,2.36877e+07,6.74152e+09,4.3838e+07,6.20249e+09,8.04324e+09,0,0,
7.09222,1.79197,73.4199,16.6536,0.0859375,0.956562,1.93567e+07,5.48943e+07,2.63405e+07,2.81325e+07,6.74524e+09,4.39332e+07,6.19278e+09,8.04913e+09,0,0,
6.17756,2.00959,74.6047,16.2814,0.0628125,0.864156,2.1026e+07,4.72712e+07,3.15417e+07,2.46922e+07,6.76258e+09,4.4071e+07,6.18222e+09,8.04221e+09,0,0,
7.19137,1.90534,74.572,15.2699,0.0859063,0.975719,1.90669e+07,4.75543e+07,2.61433e+07,2.21649e+07,6.77396e+09,4.4194e+07,6.17472e+09,8.03821e+09,0,0,
5.57775,1.79541,76.4739,15.1383,0.0703125,0.944531,1.97256e+07,3.757e+07,2.62737e+07,2.33169e+07,6.76945e+09,4.42979e+07,6.16894e+09,8.04839e+09,0,0,
5.21759,1.99619,76.7552,14.9748,0.0725625,0.983687,2.10181e+07,4.7862e+07,3.10651e+07,2.72005e+07,6.774e+09,4.44355e+07,6.15976e+09,8.05288e+09,0,0,
8.69244,2.35825,73.7437,14.0918,0.0856563,1.02825,1.91511e+07,5.18666e+07,2.91004e+07,2.72812e+07,6.79545e+09,4.44892e+07,6.12888e+09,8.06227e+09,0,0,
8.53922,2.24437,72.9873,15.1871,0.0741875,0.968062,2.10931e+07,4.73992e+07,2.76715e+07,2.42865e+07,6.83005e+09,4.44997e+07,6.09907e+09,8.05746e+09,0,0,
4.66891,1.69678,75.8096,16.8572,0.066375,0.901312,2.03328e+07,4.6068e+07,2.58968e+07,2.3074e+07,6.83477e+09,4.45586e+07,6.08653e+09,8.06523e+09,0,0,
6.80709,1.62828,75.7845,14.8471,0.0742188,0.858937,1.6706e+07,4.18097e+07,2.31406e+07,2.67498e+07,6.84326e+09,4.4667e+07,6.07793e+09,8.06522e+09,0,0,
5.53791,1.72472,74.0252,17.9011,0.066375,0.745156,1.59624e+07,4.94589e+07,2.26061e+07,2.6852e+07,6.84609e+09,4.47602e+07,6.06517e+09,8.07506e+09,0,0,
