"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
85.4135,1.01769,13.3826,0.0193437,0.0154687,0.151469,3.57911e+07,269824,6032.66,6127.34,5.54687e+09,6.50496e+06,2.58675e+09,1.2891e+10,0,0,
85.1118,1.08438,13.6673,0.0234375,0.00390625,0.109156,3.37613e+07,196352,5446.16,5711.75,5.63207e+09,6.52774e+06,2.6026e+09,1.27899e+10,0,0,
84.3056,1.03747,14.4628,0.0775312,0.0078125,0.108812,3.16948e+07,206080,4949.69,6205.47,5.71002e+09,6.54925e+06,2.61743e+09,1.26971e+10,0,0,
84.5723,0.801594,14.4673,0.0234375,0.0195312,0.115969,3.13403e+07,276736,5867.91,6223.38,5.76029e+09,6.5705e+06,2.63214e+09,1.26321e+10,0,0,
83.8072,0.891281,15.1424,0.015625,0.00390625,0.139656,3.136e+07,67840,5186.5,5622.44,5.81226e+09,6.59354e+06,2.64698e+09,1.25653e+10,0,0,
82.5364,0.845844,16.4044,0.066375,0.0078125,0.139313,3.72047e+07,257280,4596,5746.53,5.8625e+09,6.62029e+06,2.66484e+09,1.24971e+10,0,0,
83.7627,0.716781,15.3413,0.0507187,0.0117188,0.116812,3.78035e+07,222464,5062.41,7388.28,5.89641e+09,6.64576e+06,2.68243e+09,1.24456e+10,0,0,
85.5406,0.658156,13.5742,0.0660938,0.0113437,0.149719,3.81363e+07,347136,4986.72,8693.19,5.91734e+09,6.67162e+06,2.70044e+09,1.24066e+10,0,0,
83.2221,0.636219,15.9817,0.0195312,0.00390625,0.136656,3.63092e+07,313344,4091.03,5751.78,5.94099e+09,6.69542e+06,2.71781e+09,1.23656e+10,0,0,
85.3388,0.575375,13.9424,0.0078125,0.00740625,0.128281,3.30401e+07,115200,5383.19,8486.47,5.9564e+09,6.71923e+06,2.73309e+09,1.23349e+10,0,0,
84.26,0.557125,15.0541,0.015625,0.0078125,0.105313,3.14744e+07,329728,5639.94,15207.5,5.96718e+09,6.74099e+06,2.74793e+09,1.23092e+10,0,0,
83.3305,0.593062,15.9217,0.027375,0.00778125,0.119875,3.1618e+07,213504,5845.56,21391.8,5.97959e+09,6.7657e+06,2.76289e+09,1.22818e+10,0,0,
81.6796,0.602156,17.4732,0.070125,0.0078125,0.167219,3.85841e+07,327168,6979.78,32575,5.98219e+09,6.79168e+06,2.78096e+09,1.22611e+10,0,0,
83.8186,0.632531,15.3816,0.034875,0.0078125,0.124594,3.85782e+07,353792,7689.72,75746,5.99641e+09,6.81856e+06,2.79932e+09,1.22285e+10,0,0,
85.0877,0.598094,14.1355,0.0272812,0.00390625,0.147531,3.7129e+07,180736,5956.03,27188.1,5.9989e+09,6.84595e+06,2.81709e+09,1.22082e+10,0,0,
85.6663,0.615875,13.5268,0.0312187,0.015625,0.144313,4.0638e+07,550656,7559.66,67947.5,6.00903e+09,6.87462e+06,2.83643e+09,1.21787e+10,0,0,
83.7875,0.658594,15.3453,0.052875,0.0078125,0.147969,3.77436e+07,500992,5495.91,20723.5,6.01136e+09,6.90061e+06,2.85432e+09,1.21585e+10,0,0,
85.3605,0.479625,13.9866,0.0344375,0.0115937,0.127375,2.95334e+07,392960,6750.41,56872.3,6.01361e+09,6.92122e+06,2.8679e+09,1.21426e+10,0,0,
81.9401,0.470875,17.4529,0.023375,0.0154062,0.097375,2.84104e+07,385280,6191.41,40378.1,6.01379e+09,6.94272e+06,2.88142e+09,1.21289e+10,0,0,
80.9303,0.523594,18.3796,0.015625,0.0114062,0.139469,3.63684e+07,180224,6176.97,39650.2,6.01551e+09,6.96794e+06,2.89883e+09,1.21098e+10,0,0,
83.9661,0.588531,15.2737,0.0273438,0.00390625,0.140406,3.84435e+07,303616,5141.41,23912.4,6.01605e+09,6.99456e+06,2.91672e+09,1.20913e+10,0,0,
83.6624,0.600125,15.5387,0.035125,0.015625,0.14825,4.01772e+07,370944,6748.41,38365.5,6.01684e+09,7.02323e+06,2.93601e+09,1.20712e+10,0,0,
83.9053,0.600562,15.2952,0.0312187,0.0117188,0.156031,4.40927e+07,321536,7235.41,69063.5,6.0181e+09,7.04947e+06,2.95709e+09,1.20488e+10,0,0,
85.2325,0.589875,13.9795,0.0195,0.00390625,0.174719,3.97558e+07,303616,5357.41,18973.9,6.01848e+09,7.07469e+06,2.97598e+09,1.20295e+10,0,0,
85.8535,0.495156,13.5463,0.0078125,0,0.0974062,2.80218e+07,137984,5927,6054.16,6.0202e+09,7.09658e+06,2.98882e+09,1.2015e+10,0,0,
82.4009,0.524937,16.9432,0.0234375,0.0078125,0.0998125,3.28579e+07,234240,5212,11477.4,6.02112e+09,7.11987e+06,3.00426e+09,1.19986e+10,0,0,
83.0285,0.524656,16.2552,0.0390313,0.0078125,0.144906,3.33604e+07,274944,4937.09,17345.3,6.02158e+09,7.14496e+06,3.02e+09,1.19824e+10,0,0,
82.1131,0.60025,17.0839,0.0546875,0.00390625,0.144281,3.7142e+07,144640,5157.53,18736.9,6.02136e+09,7.16851e+06,3.03775e+09,1.19648e+10,0,0,
83.0303,0.598594,16.1338,0.0546563,0.0272187,0.155344,4.19151e+07,246784,4565.69,5357.94,6.0208e+09,7.19654e+06,3.05754e+09,1.19455e+10,0,0,
84.8197,0.666531,14.1289,0.206813,0.0078125,0.170312,4.38065e+07,299520,4304.84,4726.91,6.02127e+09,7.23635e+06,3.07851e+09,1.19241e+10,0,0,
85.0215,0.628719,13.9411,0.242094,0.00359375,0.163031,3.84041e+07,195584,5418.56,5520.31,6.02308e+09,7.28218e+06,3.09689e+09,1.19038e+10,0,0,
85.173,0.531062,14.1566,0.0195,0,0.12,3.40316e+07,281728,4610.94,5708.69,6.02164e+09,7.30573e+06,3.11292e+09,1.18892e+10,0,0,
83.8486,0.497813,15.5097,0.0195312,0.0078125,0.116687,3.37295e+07,119936,4596.69,4623.69,6.02291e+09,7.32826e+06,3.12883e+09,1.1872e+10,0,0,
83.4222,0.534469,15.8796,0.0273125,0.0117188,0.124906,3.09007e+07,268544,5391.34,5746.28,6.02333e+09,7.3495e+06,3.14307e+09,1.18573e+10,0,0,
82.6419,0.5225,16.6368,0.0624688,0.0078125,0.128719,3.56004e+07,188672,4591.16,5022.22,6.02225e+09,7.37446e+06,3.16005e+09,1.18414e+10,0,0,
81.5913,0.69825,17.5505,0.0078125,0,0.152125,3.76527e+07,213504,4650.81,4941.81,6.02148e+09,7.39917e+06,3.17772e+09,1.18245e+10,0,0,
84.1419,0.609563,15.058,0.03125,0.0195312,0.139969,3.9614e+07,363264,5004.97,7142.53,6.02393e+09,7.42746e+06,3.1967e+09,1.1803e+10,0,0,
84.7519,0.58825,14.4611,0.03125,0,0.167656,4.13358e+07,67840,4617.69,6027.28,6.02232e+09,7.45254e+06,3.21655e+09,1.17848e+10,0,0,
84.2769,0.633719,14.9033,0.0195,0.015375,0.151406,3.97775e+07,316672,4540.91,5297.75,6.02206e+09,7.47776e+06,3.23553e+09,1.1766e+10,0,0,
84.2912,0.595187,14.9426,0.0429375,0.00771875,0.120438,3.37556e+07,114176,4969.88,7013.31,6.0218e+09,7.50106e+06,3.25134e+09,1.17504e+10,0,0,
84.6048,0.521469,14.7258,0.0390625,0.0117188,0.0972188,3.13352e+07,204288,4563.56,6613.94,6.02241e+09,7.52371e+06,3.26579e+09,1.17354e+10,0,0,
83.4718,0.559937,15.797,0.00778125,0.0195312,0.144125,3.28596e+07,355584,5019.25,7566.91,6.02244e+09,7.54957e+06,3.28128e+09,1.17198e+10,0,0,
81.3892,0.576187,17.848,0.0429688,0.0155,0.128344,3.57919e+07,192256,5174.06,8578.53,6.0243e+09,7.57235e+06,3.29819e+09,1.1701e+10,0,0,
82.4599,0.603531,16.5931,0.183594,0.00390625,0.156031,4.01905e+07,319488,5657.25,37201.6,6.02191e+09,7.6087e+06,3.31747e+09,1.16841e+10,0,0,
85.2727,0.627125,13.8248,0.109313,0,0.166219,4.33165e+07,211200,5522.47,5790.19,6.02172e+09,7.65722e+06,3.33797e+09,1.16637e+10,0,0,
84.7592,0.638,14.4013,0.0546875,0.0116875,0.135156,3.94829e+07,238080,5233.62,7360.72,6.02252e+09,7.6832e+06,3.35681e+09,1.16441e+10,0,0,
85.0142,0.514344,14.2924,0.035125,0.00390625,0.14025,3.62089e+07,357632,5030.44,6667.06,6.02183e+09,7.71354e+06,3.37382e+09,1.16277e+10,0,0,
85.5566,0.471469,13.8121,0.0234062,0.015625,0.120906,3.23016e+07,241408,5075.16,8394.47,6.02254e+09,7.7353e+06,3.38928e+09,1.16115e+10,0,0,
83.1137,0.556594,16.1857,0.0312187,0.00390625,0.108969,2.98542e+07,313600,4902.31,8841.25,6.02349e+09,7.75731e+06,3.40309e+09,1.15968e+10,0,0,
82.4453,0.468219,16.9383,0.0117188,0.00390625,0.132656,3.19122e+07,195072,4725.78,6224.19,6.02337e+09,7.77946e+06,3.41802e+09,1.15819e+10,0,0,
81.8129,0.593688,17.3529,0.0623437,0.0194375,0.158937,4.18716e+07,312320,4980.75,10572.9,6.02076e+09,7.80518e+06,3.43795e+09,1.15646e+10,0,0,
84.1367,0.649531,15.0077,0.0427187,0.0195312,0.143906,3.92468e+07,506624,5213.09,7305.78,6.01928e+09,7.8345e+06,3.4567e+09,1.15473e+10,0,0,
84.8486,0.6405,13.8484,0.492031,0.015375,0.155156,3.88662e+07,400640,5419.19,8017.56,6.01886e+09,7.91181e+06,3.47508e+09,1.15292e+10,0,0,
84.1514,0.604781,14.5524,0.536156,0.00753125,0.147719,3.83488e+07,394752,5308.94,7737.44,6.01806e+09,7.96698e+06,3.49322e+09,1.15118e+10,0,0,
84.5769,0.626344,13.5763,1.08131,0,0.139281,3.95924e+07,519424,9284.66,8442.78,6.01894e+09,8.05222e+06,3.51196e+09,1.14921e+10,0,0,
84.7829,0.60775,13.9965,0.49975,0.00390625,0.109313,3.08716e+07,238336,6261.22,10372.5,6.01989e+09,8.1609e+06,3.52649e+09,1.14765e+10,0,0,
82.4084,0.573219,15.9248,0.955281,0.0078125,0.130688,3.19286e+07,268032,5145.62,6299.06,6.02212e+09,8.22989e+06,3.54124e+09,1.14595e+10,0,0,
82.1078,0.646125,16.6379,0.429188,0.0234375,0.155688,3.70834e+07,347648,5024.91,8959.34,6.02079e+09,8.28646e+06,3.55897e+09,1.1443e+10,0,0,
82.9842,0.548406,16.2108,0.105219,0.0078125,0.14375,3.88516e+07,154368,13980.9,12961.6,6.01891e+09,8.31706e+06,3.57738e+09,1.14265e+10,0,0,
84.8443,0.598719,14.3669,0.0350312,0.0117188,0.1435,3.86173e+07,368640,4732.44,8791.75,6.01783e+09,8.34291e+06,3.59557e+09,1.14093e+10,0,0,
83.8374,0.553781,15.3872,0.0778125,0.00390625,0.140031,3.79502e+07,291840,5889.38,9387,6.01712e+09,8.37107e+06,3.61367e+09,1.13919e+10,0,0,
84.7979,0.564625,14.4701,0.0195,0.0078125,0.140188,3.71277e+07,193280,7560.72,8412.66,6.01798e+09,8.39565e+06,3.63122e+09,1.13735e+10,0,0,
83.9439,0.603156,15.2856,0.0273125,0.015625,0.124531,3.37923e+07,278528,9572.53,13974.7,5.99033e+09,8.41946e+06,3.64715e+09,1.13852e+10,0,0,
83.0483,0.519062,16.2844,0.0195312,0.0078125,0.121063,2.72858e+07,130816,12727.4,26274,5.9707e+09,8.43942e+06,3.65991e+09,1.1392e+10,0,0,
81.5227,0.585219,17.6775,0.0546563,0.0117188,0.148406,3.571e+07,278272,12176.9,16863.8,5.97114e+09,8.46554e+06,3.67666e+09,1.13748e+10,0,0,
82.061,0.65675,17.1036,0.0116875,0.0117188,0.155344,3.83921e+07,233472,11814.8,16004.7,5.97329e+09,8.49152e+06,3.69475e+09,1.13546e+10,0,0,
84.2375,0.646781,14.8935,0.0780312,0.0193437,0.12475,3.85536e+07,111616,21611.1,20472.4,5.97633e+09,8.51738e+06,3.71307e+09,1.13332e+10,0,0,
82.6697,0.694094,16.4376,0.046625,0.0078125,0.14425,3.60018e+07,400896,24580.7,21445.7,5.95656e+09,8.54234e+06,3.73044e+09,1.13355e+10,0,0,
83.4753,0.618344,15.7386,0.035125,0.00390625,0.128719,3.39013e+07,122112,36165.6,45143.2,5.96431e+09,8.56589e+06,3.74636e+09,1.13119e+10,0,0,
81.6767,0.621469,17.5075,0.05075,0.0117188,0.131906,3.28566e+07,320512,36235.3,38669.3,5.94469e+09,8.58842e+06,3.76152e+09,1.13163e+10,0,0,
81.7895,0.575781,17.409,0.0780312,0.0075625,0.14,2.90862e+07,293632,39254,28464.1,5.94668e+09,8.61146e+06,3.77536e+09,1.13004e+10,0,0,
81.4043,0.693469,17.6965,0.0702187,0.00390625,0.131688,2.8479e+07,113664,59640.5,48967.1,5.90016e+09,8.63578e+06,3.78845e+09,1.13338e+10,0,0,
78.6525,1.0185,20.1031,0.0975938,0.0078125,0.120688,2.79027e+07,415488,30724,50277.2,5.81567e+09,8.66112e+06,3.80127e+09,1.14055e+10,0,0,
76.8475,0.969906,21.9097,0.121031,0.00778125,0.144219,3.01025e+07,140800,74957.7,82757.2,5.72838e+09,8.68416e+06,3.81515e+09,1.14789e+10,0,0,
78.0304,1.13153,20.5808,0.0819375,0.0195312,0.156156,3.0314e+07,354304,79128.7,94534.3,5.64098e+09,8.71066e+06,3.82914e+09,1.15523e+10,0,0,
79.0202,1.27513,19.4592,0.101437,0.015625,0.128594,2.20526e+07,333824,107702,114804,5.53326e+09,8.7337e+06,3.83903e+09,1.16501e+10,0,0,
78.5011,1.55516,19.5944,0.167813,0.0152187,0.166469,2.72509e+07,314624,99875.7,123310,5.37597e+09,8.75712e+06,3.85126e+09,1.17951e+10,0,0,
78.7707,1.596,19.3293,0.132719,0.0273438,0.144219,2.00445e+07,451072,140762,178253,5.28271e+09,8.7799e+06,3.86015e+09,1.18794e+10,0,0,
78.9809,1.84097,18.9408,0.0897813,0.015625,0.132063,2.0725e+07,207616,134539,126794,5.06726e+09,8.80346e+06,3.86928e+09,1.20857e+10,0,0,
77.4729,2.00684,20.2321,0.109219,0.0117188,0.167313,1.84184e+07,481024,137139,133132,4.95129e+09,8.83123e+06,3.87709e+09,1.21939e+10,0,0,
76.8876,2.39856,20.4067,0.128469,0.0078125,0.171156,2.2209e+07,516352,152259,170390,4.73284e+09,8.86682e+06,3.88691e+09,1.24025e+10,0,0,
75.314,2.47703,21.8968,0.144344,0.00778125,0.16,1.7385e+07,407040,164091,187096,4.51449e+09,8.89715e+06,3.89415e+09,1.26135e+10,0,0,
75.9685,2.48522,21.1905,0.160031,0.0184375,0.17725,2.10406e+07,662528,141004,173296,4.31223e+09,8.92544e+06,3.90327e+09,1.28067e+10,0,0,
77.6322,2.69094,19.3659,0.117125,0.0272187,0.166688,1.65824e+07,191488,157983,160089,4.19357e+09,8.94835e+06,3.90996e+09,1.29186e+10,0,0,
79.0691,2.79159,17.7657,0.175344,0.0155937,0.182781,1.7537e+07,628480,165985,181908,4.02646e+09,8.97203e+06,3.91765e+09,1.3078e+10,0,0,
76.9646,2.77144,19.9355,0.163594,0.0068125,0.158,1.96964e+07,661760,128901,153612,3.89166e+09,8.9975e+06,3.92601e+09,1.32044e+10,0,0,
77.758,2.64425,19.2748,0.116531,0.0234375,0.18325,2.3967e+07,528640,147645,177905,3.92555e+09,9.02579e+06,3.93688e+09,1.31596e+10,0,0,
77.473,2.65141,19.5661,0.113625,0.023375,0.172656,2.26217e+07,713728,158525,162288,3.89664e+09,9.05114e+06,3.94678e+09,1.31786e+10,0,0,
75.8834,2.61575,21.1873,0.121031,0.0155937,0.177031,2.20813e+07,205056,144713,166631,3.82555e+09,9.07328e+06,3.95661e+09,1.32398e+10,0,0,
75.0008,2.19394,22.4795,0.155969,0.0234062,0.14675,2.03464e+07,474624,139560,137859,3.84796e+09,9.09696e+06,3.96552e+09,1.32085e+10,0,0,
73.8706,2.51309,23.352,0.100781,0.0078125,0.155688,2.23488e+07,499712,117035,136620,3.84107e+09,9.1209e+06,3.97569e+09,1.32052e+10,0,0,
73.1495,2.20703,24.3281,0.144031,0.015625,0.155688,2.42972e+07,384768,104699,142573,3.8662e+09,9.1424e+06,3.98664e+09,1.31691e+10,0,0,
73.6643,2.02141,23.9941,0.167969,0.0155937,0.136625,2.69829e+07,528128,123319,125695,3.96259e+09,9.16902e+06,3.99905e+09,1.30603e+10,0,0,
71.4604,1.84141,26.4448,0.121031,0.0078125,0.124719,2.77043e+07,174848,72027.8,97865.1,4.09601e+09,9.19002e+06,4.01192e+09,1.2914e+10,0,0,
70.5182,2.10597,27.1028,0.121063,0.015625,0.136531,2.68129e+07,291328,138760,131294,4.11553e+09,9.21395e+06,4.02418e+09,1.28822e+10,0,0,
72.275,1.65103,25.81,0.132562,0.0038125,0.127781,2.44413e+07,294656,95416.9,164935,4.22458e+09,9.23482e+06,4.03539e+09,1.27619e+10,0,0,
70.7428,1.57047,27.478,0.0779062,0.015625,0.115312,2.8308e+07,232448,62715.3,107013,4.24689e+09,9.25798e+06,4.04851e+09,1.27264e+10,0,0,
69.4691,1.35669,28.9733,0.0543125,0,0.147,2.52237e+07,413440,57710.1,197858,4.29863e+09,9.27821e+06,4.05999e+09,1.26632e+10,0,0,
70.7591,1.35156,27.6787,0.0742188,0.0195,0.117062,2.48686e+07,82688,58069.6,118729,4.34557e+09,9.29651e+06,4.07138e+09,1.26048e+10,0,0,
70.621,1.16022,28.0048,0.0895625,0.0117188,0.112719,2.37271e+07,272640,62616.5,102238,4.39346e+09,9.31738e+06,4.08229e+09,1.2546e+10,0,0,
68.4611,1.13891,30.1854,0.07025,0.015625,0.128781,2.56914e+07,216576,30140.2,54509.1,4.49299e+09,9.33683e+06,4.09407e+09,1.24347e+10,0,0,
66.4561,1.127,32.1993,0.0975938,0,0.120094,2.67814e+07,160000,34186,61110.7,4.58764e+09,9.35706e+06,4.10638e+09,1.23277e+10,0,0,
69.9305,1.16341,28.7316,0.0820312,0.00390625,0.0885937,2.8053e+07,336384,20471.3,48455.8,4.68618e+09,9.37882e+06,4.11939e+09,1.22161e+10,0,0,
68.082,1.05925,30.6174,0.112906,0.0078125,0.120813,2.8887e+07,120320,25412.1,29047.6,4.75005e+09,9.39955e+06,4.13306e+09,1.21386e+10,0,0,
67.6864,0.976594,30.8068,0.40975,0.00390625,0.116719,3.02523e+07,200192,52225.6,28320.8,4.82116e+09,9.43565e+06,4.14713e+09,1.20534e+10,0,0,
70.2795,0.9195,28.5756,0.1015,0.0155625,0.108625,2.86203e+07,282368,24151.6,21628.5,4.86376e+09,9.45715e+06,4.16041e+09,1.19975e+10,0,0,
69.1153,0.710187,29.9988,0.0859063,0.00390625,0.0859375,2.39462e+07,154368,11063,15689.6,4.87926e+09,9.47482e+06,4.17134e+09,1.1971e+10,0,0,
68.595,0.690812,30.5087,0.0897813,0.0117188,0.104188,2.26447e+07,307968,17342.9,82223.9,4.89832e+09,9.49274e+06,4.18181e+09,1.19415e+10,0,0,
64.1145,0.600219,35.0748,0.0859375,0.0117188,0.112875,2.78339e+07,109568,12346.1,19347.6,4.92439e+09,9.51066e+06,4.19453e+09,1.19027e+10,0,0,
66.1794,0.706281,32.9231,0.0780625,0.0078125,0.105406,2.65777e+07,164608,8321.22,10937.7,4.96655e+09,9.52986e+06,4.20682e+09,1.18482e+10,0,0,
67.9491,0.594625,31.2616,0.0819375,0.0078125,0.105063,2.75776e+07,254464,8870.56,48698.5,4.98931e+09,9.55213e+06,4.21967e+09,1.18125e+10,0,0,
65.9181,0.686063,33.2085,0.0468438,0.0117188,0.128812,2.99423e+07,199168,7950.78,9318.19,5.02577e+09,9.57402e+06,4.23366e+09,1.17621e+10,0,0,
68.7877,0.67125,30.2836,0.1405,0.0078125,0.109281,3.26349e+07,306944,7874.81,35316.5,5.05293e+09,9.59782e+06,4.24885e+09,1.17197e+10,0,0,
68.519,0.616156,30.7097,0.046875,0,0.108375,2.79388e+07,162304,17141.7,11289.8,5.08616e+09,9.61664e+06,4.26178e+09,1.16735e+10,0,0,
67.2998,0.526656,31.9865,0.0624063,0.0195312,0.105313,2.1014e+07,136448,7208.66,32080.2,5.10197e+09,9.63302e+06,4.2714e+09,1.16481e+10,0,0,
64.0732,0.491594,35.2286,0.101438,0.00390625,0.101469,2.47601e+07,328704,8709.84,46389.7,5.1108e+09,9.65222e+06,4.28284e+09,1.16278e+10,0,0,
64.1765,0.495531,35.0548,0.171844,0.0078125,0.0937188,2.70239e+07,219904,5796.88,7300.19,5.11724e+09,9.67245e+06,4.29536e+09,1.16088e+10,0,0,
67.0886,0.511094,31.9669,0.328125,0.00390625,0.101469,2.54822e+07,392960,7713.34,53952.7,5.1278e+09,9.70445e+06,4.30717e+09,1.15864e+10,0,0,
66.5148,0.557375,32.7095,0.0741563,0.0078125,0.136437,3.34167e+07,247296,6352.09,29702.7,5.1359e+09,9.72659e+06,4.32301e+09,1.15624e+10,0,0,
67.3728,0.597219,31.8582,0.05475,0.0117188,0.105438,3.39272e+07,217600,5755.56,7049.28,5.1452e+09,9.74989e+06,4.33882e+09,1.15373e+10,0,0,
67.4788,0.479562,31.8545,0.0585313,0.011625,0.117,2.82506e+07,296192,7112.88,51106.9,5.14622e+09,9.76973e+06,4.35204e+09,1.1523e+10,0,0,
67.9544,0.374344,31.5622,0.0390313,0,0.0703125,2.04106e+07,336128,6283.91,29752.1,5.14737e+09,9.78611e+06,4.36113e+09,1.15128e+10,0,0,
65.823,0.425031,33.6233,0.0390625,0.00390625,0.08575,2.31892e+07,327168,8646.31,109944,5.1499e+09,9.80339e+06,4.37191e+09,1.14995e+10,0,0,
63.4905,0.491562,35.8308,0.0545938,0.003875,0.12875,2.78308e+07,234752,6417,17587.8,5.15367e+09,9.8208e+06,4.38465e+09,1.14829e+10,0,0,
64.4225,0.515219,34.8907,0.0624375,0.0117188,0.097625,2.9982e+07,79872,6515.69,30394.8,5.15792e+09,9.84282e+06,4.39875e+09,1.14646e+10,0,0,
65.7731,0.528562,33.4649,0.0897187,0.011375,0.132406,3.2033e+07,299776,6098.22,6943.38,5.16512e+09,9.86458e+06,4.41372e+09,1.14424e+10,0,0,
67.1411,0.518906,32.1529,0.0545625,0.0155937,0.117125,3.23223e+07,378624,7219.19,49633.7,5.16597e+09,9.88762e+06,4.42906e+09,1.14262e+10,0,0,
67.3606,0.464219,31.9918,0.0546563,0.00390625,0.124906,2.88056e+07,306944,6472.97,18281.8,5.16415e+09,9.90669e+06,4.44232e+09,1.14147e+10,0,0,
67.8296,0.397875,31.6556,0.0390625,0,0.0780938,2.17631e+07,164608,5999.75,8225.69,5.16506e+09,9.92243e+06,4.45219e+09,1.14039e+10,0,0,
65.4123,0.386188,34.0185,0.0545625,0.0195,0.109313,2.28989e+07,108288,6013.06,9208.31,5.16391e+09,9.94086e+06,4.4627e+09,1.13945e+10,0,0,
63.2829,0.46425,36.0695,0.0624375,0.0078125,0.113187,2.78764e+07,237056,7357.78,37100.6,5.16255e+09,9.96186e+06,4.47566e+09,1.13829e+10,0,0,
66.499,0.452781,32.8608,0.0820625,0.00390625,0.101469,2.93788e+07,211200,7705.84,44608.5,5.16232e+09,9.98323e+06,4.48943e+09,1.13693e+10,0,0,
66.9471,0.522719,32.3469,0.0507187,0.0116875,0.121031,3.13454e+07,209664,7590.53,51685,5.16074e+09,1.00033e+07,4.50407e+09,1.13563e+10,0,0,
66.241,0.510688,33.0338,0.0859063,0.00390625,0.12475,3.19823e+07,192256,7092.28,10330.3,5.15911e+09,1.00265e+07,4.51908e+09,1.13429e+10,0,0,
68.2435,0.432719,31.1092,0.105406,0.00390625,0.105156,3.01844e+07,95488,7544.59,30877.9,5.15947e+09,1.00462e+07,4.53312e+09,1.13284e+10,0,0,
67.5853,0.377313,31.8897,0.0195,0.0117188,0.116625,2.19994e+07,236032,6903.75,11713.4,5.15908e+09,1.00641e+07,4.54326e+09,1.13187e+10,0,0,
66.7656,0.413688,32.6881,0.0585313,0,0.0741875,2.35786e+07,224512,6362.81,10714.5,5.159e+09,1.00854e+07,4.554e+09,1.1308e+10,0,0,
64.5097,0.4565,34.8543,0.0506875,0.0078125,0.120969,2.77448e+07,108288,6912.53,12916.1,5.15801e+09,1.01029e+07,4.56682e+09,1.12962e+10,0,0,
65.9975,0.476094,33.0107,0.394875,0.0117188,0.109281,2.88594e+07,238848,6761.59,6675.25,5.15703e+09,1.0133e+07,4.58035e+09,1.12836e+10,0,0,
67.5358,0.509781,31.6074,0.21875,0.003875,0.124469,3.22506e+07,83200,6246,18118.2,5.15595e+09,1.01601e+07,4.59542e+09,1.12695e+10,0,0,
68.2471,0.518031,31.0328,0.0894063,0.0195312,0.0934062,3.21149e+07,183296,6272.41,7383.38,5.1548e+09,1.01815e+07,4.61065e+09,1.12555e+10,0,0,
67.5756,0.420781,31.8126,0.0741563,0.0078125,0.109125,2.81098e+07,263168,5933.75,6443.66,5.15423e+09,1.02034e+07,4.62366e+09,1.1243e+10,0,0,
66.2849,0.468156,33.1143,0.0468438,0.00390625,0.082,2.45394e+07,159744,5887.47,6775.94,5.15515e+09,1.02212e+07,4.63503e+09,1.12307e+10,0,0,
64.8697,0.448625,34.5452,0.0195,0.0078125,0.109281,2.63982e+07,215552,5998.62,17167.1,5.15427e+09,1.02406e+07,4.64722e+09,1.12194e+10,0,0,
64.0668,0.5735,35.2154,0.05075,0.00390625,0.08975,2.57974e+07,100608,6827.56,6321.84,5.15261e+09,1.02587e+07,4.65904e+09,1.12092e+10,0,0,
66.1492,0.495563,33.203,0.0429688,0.0078125,0.101469,2.92093e+07,156928,6181.69,7248,5.15036e+09,1.02788e+07,4.67269e+09,1.11978e+10,0,0,
66.8955,0.463656,32.4384,0.0624063,0.0078125,0.132531,3.04113e+07,290560,7299.56,7354.12,5.15087e+09,1.03008e+07,4.68681e+09,1.11831e+10,0,0,
67.989,0.519031,31.3086,0.066375,0.0078125,0.109375,3.28136e+07,216832,7082.22,7432.06,5.14851e+09,1.0322e+07,4.70228e+09,1.117e+10,0,0,
66.2298,0.467813,33.1348,0.0585938,0.00390625,0.105313,2.82002e+07,196096,7264.16,6658.97,5.14775e+09,1.03404e+07,4.71537e+09,1.11576e+10,0,0,
66.0316,0.428187,33.3921,0.0546563,0.0078125,0.0858125,2.54065e+07,122880,6933.62,6914.06,5.14731e+09,1.03593e+07,4.72712e+09,1.11463e+10,0,0,
66.0731,0.437031,33.3223,0.0662812,0.00390625,0.0975313,2.50424e+07,150272,6990.81,7361.22,5.14745e+09,1.03776e+07,4.73896e+09,1.11343e+10,0,0,
64.7423,0.448344,34.6104,0.0780938,0.0117188,0.109313,2.79112e+07,356864,6458.75,6650.31,5.14543e+09,1.03985e+07,4.75163e+09,1.11236e+10,0,0,
64.9992,0.499406,34.2985,0.0780938,0.0117188,0.113219,3.05603e+07,171264,6789.88,8412.72,5.14329e+09,1.04191e+07,4.7659e+09,1.11115e+10,0,0,
67.1203,0.511125,32.1852,0.074125,0.00778125,0.101531,2.90143e+07,312576,10195.6,7259.34,5.14081e+09,1.04381e+07,4.77957e+09,1.11003e+10,0,0,
66.8376,0.452719,32.5457,0.054625,0.0117188,0.0976562,2.63869e+07,165888,6304.91,6649.62,5.13984e+09,1.0458e+07,4.79193e+09,1.10889e+10,0,0,
66.118,0.511156,33.2147,0.0507812,0.0117188,0.0936875,2.79808e+07,175360,6285.72,8481.88,5.13694e+09,1.04753e+07,4.80461e+09,1.10791e+10,0,0,
63.5017,0.425313,35.8546,0.105344,0.00390625,0.109313,2.6679e+07,421888,7153.34,12424.3,5.13635e+09,1.04975e+07,4.81706e+09,1.10672e+10,0,0,
