"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
28.2772,0.223906,70.6106,0.807312,0.00390625,0.0772813,1.12269e+07,353152,1.87782e+06,1.19153e+06,2.43167e+09,5.3952e+06,7.84031e+08,1.781e+10,0,0,
28.1659,0.206969,71.3227,0.218688,0.0078125,0.0780938,1.30278e+07,243072,2.65281e+06,1.864e+06,2.43106e+09,5.41645e+06,7.89584e+08,1.7805e+10,0,0,
27.5576,0.265437,71.9896,0.0780313,0.0078125,0.101531,1.51936e+07,349440,1.70987e+06,2.58524e+06,2.43065e+09,5.43014e+06,7.96159e+08,1.77988e+10,0,0,
28.3897,0.335531,71.0485,0.140594,0.00390625,0.082,1.5636e+07,91392,1.99306e+06,2.19959e+06,2.43045e+09,5.44346e+06,8.02969e+08,1.77922e+10,0,0,
27.8102,0.214656,71.8073,0.0975313,0.015625,0.054625,1.46291e+07,70400,1.18355e+06,1.49514e+06,2.43027e+09,5.4537e+06,8.0924e+08,1.77861e+10,0,0,
28.8543,0.206813,70.8453,0.0194687,0,0.074125,1.29958e+07,153088,708373,921845,2.43e+09,5.46522e+06,8.14657e+08,1.7781e+10,0,0,
27.2451,0.171719,72.4858,0.0273438,0.00390625,0.0663438,1.08372e+07,117760,1.21088e+06,763702,2.42984e+09,5.47443e+06,8.19082e+08,1.77767e+10,0,0,
27.5839,0.209969,72.0505,0.078125,0.00378125,0.0739375,1.24736e+07,38912,1.51435e+06,1.12696e+06,2.4298e+09,5.48506e+06,8.24457e+08,1.77713e+10,0,0,
27.8455,0.246125,71.7248,0.097625,0,0.0859375,1.48454e+07,62464,2.27278e+06,1.69995e+06,2.42924e+09,5.49811e+06,8.30742e+08,1.77656e+10,0,0,
28.3081,0.209906,71.3147,0.0740937,0.015625,0.077875,1.31031e+07,92672,2.23139e+06,2.26456e+06,2.42899e+09,5.51091e+06,8.3627e+08,1.77603e+10,0,0,
