"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
25.668,2.20156,53.1996,18.3928,0.0468438,0.491187,1.91686e+08,227328,1.54342e+06,1.51395e+06,3.65472e+09,1.02061e+07,7.04356e+09,1.03226e+10,0,0,
24.7077,2.27178,54.3686,18.1523,0.0234375,0.476156,1.91857e+08,345600,1.27379e+06,1.15122e+06,3.64918e+09,1.03045e+07,7.13799e+09,1.02336e+10,0,0,
23.8322,2.07028,56.4391,17.1332,0.0271562,0.49825,1.87671e+08,110592,1.09144e+06,1.55005e+06,3.70008e+09,1.04003e+07,7.23125e+09,1.00894e+10,0,0,
24.2198,2.18166,56.3019,16.7933,0.046875,0.4565,1.82282e+08,349184,1.91823e+06,1.3236e+06,3.68588e+09,1.04977e+07,7.32248e+09,1.00122e+10,0,0,
26.5416,2.021,53.4972,17.4878,0.0311875,0.421375,1.83215e+08,180480,1.54179e+06,1.8414e+06,3.72727e+09,1.05921e+07,7.41075e+09,9.88247e+09,0,0,
27.0597,2.18566,53.003,17.2992,0.0078125,0.444719,1.75936e+08,96000,1.49398e+06,2.60393e+06,3.69007e+09,1.06847e+07,7.49776e+09,9.83257e+09,0,0,
28.6615,2.31256,53.6704,14.8018,0.0429375,0.510781,1.6882e+08,163584,2.0181e+06,1.47339e+06,3.58376e+09,1.07716e+07,7.58108e+09,9.85547e+09,0,0,
26.2246,2.12363,58.1654,12.9946,0.0234375,0.468406,1.63795e+08,99584,3.11221e+06,2.59783e+06,3.51274e+09,1.08577e+07,7.66122e+09,9.84627e+09,0,0,
28.5347,2.28397,55.9424,12.6895,0.0507188,0.499031,1.51506e+08,209920,5.0396e+06,5.12853e+06,3.3313e+09,1.09403e+07,7.73597e+09,9.95288e+09,0,0,
26.2887,2.03578,60.198,10.9549,0.0273438,0.495344,1.39237e+08,181248,5.66792e+06,6.70271e+06,3.20521e+09,1.10152e+07,7.80367e+09,1.00112e+10,0,0,
24.1006,1.84925,63.1521,10.3868,0.046875,0.464531,1.34608e+08,52736,6.55957e+06,6.50296e+06,3.10637e+09,1.10853e+07,7.86938e+09,1.00442e+10,0,0,
19.2683,1.68128,68.2685,10.3298,0.0312187,0.42125,1.42321e+08,175104,8.06926e+06,7.05898e+06,3.06897e+09,1.11625e+07,7.93998e+09,1.0011e+10,0,0,
17.4963,1.58431,70.1039,10.3511,0.0273438,0.437094,1.44844e+08,81408,8.61461e+06,7.32606e+06,3.09087e+09,1.12376e+07,8.01125e+09,9.91773e+09,0,0,
16.2203,1.63466,71.1448,10.4931,0.0234062,0.483719,1.40017e+08,89344,1.05466e+07,1.1452e+07,3.02203e+09,1.13114e+07,8.07934e+09,9.9184e+09,0,0,
14.7358,1.55319,74.2265,9.02416,0.015625,0.444813,1.30868e+08,141824,1.24133e+07,1.4021e+07,3.0057e+09,1.13825e+07,8.14411e+09,9.86989e+09,0,0,
12.9733,1.42856,75.4484,9.71272,0.0195312,0.417656,1.16034e+08,31232,1.29644e+07,1.38619e+07,2.91014e+09,1.14404e+07,8.1994e+09,9.9101e+09,0,0,
11.9635,1.20947,77.6353,8.75491,0.0390625,0.397875,1.10881e+08,92416,1.3174e+07,1.06305e+07,2.8358e+09,1.14985e+07,8.25484e+09,9.92895e+09,0,0,
11.5666,1.13575,79.0256,7.90941,0.0195,0.343438,1.02419e+08,73216,1.03859e+07,9.16652e+06,2.80833e+09,1.15533e+07,8.30405e+09,9.90715e+09,0,0,
10.5231,1.06916,80.678,7.39825,0.0117188,0.319906,9.11626e+07,62720,8.13471e+06,8.46568e+06,2.78068e+09,1.1605e+07,8.34829e+09,9.89051e+09,0,0,
9.77081,1.00722,83.0691,5.86803,0.0234375,0.261531,7.25642e+07,101120,7.2493e+06,7.45658e+06,2.66943e+09,1.16493e+07,8.38298e+09,9.96703e+09,0,0,
6.73991,0.831187,85.971,6.25103,0.0078125,0.199,5.22266e+07,49664,4.8663e+06,6.97739e+06,2.50716e+09,1.16788e+07,8.40876e+09,1.01035e+10,0,0,
5.67663,0.620812,88.9744,4.55259,0.0117188,0.164031,3.94931e+07,61696,1.97658e+06,3.08949e+06,2.43325e+09,1.16997e+07,8.42656e+09,1.01596e+10,0,0,
4.89338,0.562063,90.3541,4.08128,0.0078125,0.101437,3.0498e+07,62464,2.57674e+06,2.32428e+06,2.37542e+09,1.17204e+07,8.44079e+09,1.02032e+10,0,0,
3.154,0.417719,91.427,4.88822,0.00390625,0.109281,2.9002e+07,117248,2.11559e+06,2.14938e+06,2.36017e+09,1.17422e+07,8.45435e+09,1.02048e+10,0,0,
3.63781,0.456719,91.1452,4.65878,0.0078125,0.0936562,2.92111e+07,72448,2.31289e+06,2.45477e+06,2.32128e+09,1.17624e+07,8.46778e+09,1.02303e+10,0,0,
4.09097,0.507094,91.3505,3.95022,0.00390625,0.0975625,3.08549e+07,35328,2.58446e+06,2.62791e+06,2.31417e+09,1.17809e+07,8.48202e+09,1.02231e+10,0,0,
4.66662,0.484281,90.4428,4.31647,0.0078125,0.082,2.88909e+07,18176,2.02687e+06,1.87965e+06,2.31071e+09,1.1798e+07,8.49516e+09,1.02134e+10,0,0,
4.61291,0.429281,92.0233,2.82134,0.015625,0.097625,1.92351e+07,43264,2.4511e+06,2.76003e+06,2.2412e+09,1.18117e+07,8.50359e+09,1.02745e+10,0,0,
3.48503,0.425406,93.2417,2.78947,0.0117188,0.0468438,1.66308e+07,64256,1.62776e+06,38567.8,2.16985e+09,1.18268e+07,8.51062e+09,1.03388e+10,0,0,
2.90456,0.312219,93.8508,2.86237,0,0.07025,1.90484e+07,43520,341403,1.38261e+06,2.1775e+09,1.18408e+07,8.51922e+09,1.03225e+10,0,0,
2.84806,0.378594,94.6823,2.00928,0.0117188,0.07025,1.55971e+07,78336,1.73991e+06,2.24672e+06,2.12358e+09,1.18566e+07,8.52615e+09,1.03695e+10,0,0,
1.96709,0.343656,94.9842,2.63103,0.0078125,0.0664062,1.63238e+07,33792,2.39626e+06,2.48185e+06,2.10642e+09,1.18666e+07,8.53279e+09,1.038e+10,0,0,
1.82222,0.253688,95.7865,2.06363,0.0078125,0.0663125,1.71077e+07,48896,2.45905e+06,2.61176e+06,2.11147e+09,1.1879e+07,8.54028e+09,1.03675e+10,0,0,
1.71369,0.242062,95.992,2.00178,0.00390625,0.0468125,1.57517e+07,144640,2.66271e+06,2.60759e+06,2.11416e+09,1.18994e+07,8.54746e+09,1.03576e+10,0,0,
1.89706,0.292844,95.2466,2.49347,0.0078125,0.0624688,1.62606e+07,154624,2.57757e+06,2.47634e+06,2.12565e+09,1.19206e+07,8.55443e+09,1.03391e+10,0,0,
2.32916,0.304375,95.3213,1.95581,0.0078125,0.0819375,1.70821e+07,83456,2.55132e+06,2.80596e+06,2.10809e+09,1.19325e+07,8.56186e+09,1.03492e+10,0,0,
2.03644,0.234187,95.3522,2.32647,0.00390625,0.0468125,1.42748e+07,137472,2.75851e+06,1.37346e+06,2.11186e+09,1.19419e+07,8.56747e+09,1.03398e+10,0,0,
1.70934,0.2655,95.8946,2.09559,0.00390625,0.0312187,1.12612e+07,71424,406215,105907,2.08572e+09,1.19507e+07,8.57246e+09,1.0361e+10,0,0,
2.89147,0.359063,94.382,2.32863,0.0117188,0.0273125,1.1626e+07,236800,13560.3,88988.9,2.06709e+09,1.1962e+07,8.57681e+09,1.03752e+10,0,0,
