"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
23.5614,1.52494,48.8816,25.5717,0.0195312,0.440844,1.64247e+08,201984,5.14003e+06,5.21315e+06,5.61232e+09,8.96512e+06,5.89644e+09,9.51336e+09,0,0,
24.0808,1.75109,49.3427,24.3185,0.05075,0.456375,1.61346e+08,189952,5.80372e+06,5.96558e+06,5.60884e+09,9.05702e+06,5.97682e+09,9.43637e+09,0,0,
21.2903,1.573,50.407,26.2807,0.015625,0.433281,1.63294e+08,35584,6.00757e+06,5.57516e+06,5.55643e+09,9.14176e+06,6.05762e+09,9.4079e+09,0,0,
19.8624,1.44381,52.9641,25.2693,0.0390625,0.421469,1.60362e+08,84992,5.92882e+06,6.46758e+06,5.54974e+09,9.22381e+06,6.13636e+09,9.33576e+09,0,0,
19.4146,1.52147,53.2453,25.3817,0.0273438,0.40975,1.59832e+08,107776,6.87854e+06,6.33332e+06,5.53293e+09,9.30752e+06,6.21549e+09,9.27336e+09,0,0,
17.8082,1.26019,54.5063,26.0352,0.0195312,0.370844,1.57687e+08,122368,4.897e+06,4.78674e+06,5.52181e+09,9.39034e+06,6.29284e+09,9.20704e+09,0,0,
17.8628,1.2745,53.7178,26.6963,0.0234375,0.425094,1.56518e+08,117760,5.01561e+06,5.2e+06,5.48693e+09,9.47661e+06,6.36981e+09,9.16487e+09,0,0,
19.0737,1.517,52.9732,25.9837,0.0390625,0.413625,1.53698e+08,17152,5.2692e+06,5.02649e+06,5.48142e+09,9.55712e+06,6.44652e+09,9.0936e+09,0,0,
18.5032,1.25472,53.8601,25.9648,0.023375,0.393844,1.54788e+08,49152,5.28579e+06,5.07465e+06,5.49216e+09,9.63546e+06,6.52066e+09,9.00863e+09,0,0,
18.4885,1.35241,55.4955,24.1958,0.0272812,0.4405,1.53542e+08,51200,4.7578e+06,4.68522e+06,5.37169e+09,9.71443e+06,6.59708e+09,9.0526e+09,0,0,
18.8599,1.5645,55.2076,23.9272,0.0234375,0.417469,1.47297e+08,179456,5.82332e+06,6.03902e+06,5.31044e+09,9.7943e+06,6.67084e+09,9.04001e+09,0,0,
20.1836,1.48191,54.0619,23.8239,0.0390313,0.40975,1.46285e+08,114944,5.94082e+06,5.79614e+06,5.25621e+09,9.87584e+06,6.74051e+09,9.02448e+09,0,0,
21.0627,1.44438,54.3225,22.7654,0.0155625,0.389594,1.47591e+08,53760,5.49354e+06,4.95412e+06,5.17924e+09,9.95366e+06,6.81413e+09,9.02777e+09,0,0,
24.2458,1.73231,50.9564,22.6016,0.035125,0.428906,1.4211e+08,67328,5.02434e+06,5.27871e+06,5.11575e+09,1.00284e+07,6.88258e+09,9.02273e+09,0,0,
23.4847,1.60478,53.3133,21.2071,0.0195312,0.370813,1.31518e+08,261888,6.49725e+06,6.47826e+06,5.01179e+09,1.01029e+07,6.94831e+09,9.06088e+09,0,0,
23.888,1.578,52.6341,21.4632,0.0311562,0.405719,1.33494e+08,188416,5.39513e+06,5.45043e+06,4.88504e+09,1.01766e+07,7.01283e+09,9.12304e+09,0,0,
25.0125,1.74006,52.306,20.5199,0.0312187,0.390219,1.32012e+08,180224,5.81711e+06,5.44465e+06,4.77413e+09,1.02511e+07,7.07811e+09,9.1686e+09,0,0,
24.9111,1.69944,52.205,20.7366,0.0585938,0.389375,1.32581e+08,51712,5.40768e+06,5.65212e+06,4.76337e+09,1.03343e+07,7.14395e+09,9.11342e+09,0,0,
26.2664,1.43809,52.7587,19.1434,0.00390625,0.389594,1.24479e+08,192256,6.68371e+06,6.17457e+06,4.73581e+09,1.04024e+07,7.20406e+09,9.08082e+09,0,0,
31.1719,1.79634,48.661,17.9344,0.0351562,0.401312,1.18481e+08,294912,6.24051e+06,6.79714e+06,4.68833e+09,1.04686e+07,7.26205e+09,9.07024e+09,0,0,
27.96,1.55709,51.0971,18.9841,0.0390625,0.362906,1.06834e+08,60416,5.92129e+06,5.43714e+06,4.62254e+09,1.05277e+07,7.31325e+09,9.08477e+09,0,0,
23.0423,1.38078,56.877,18.3411,0.0195,0.339438,1.03622e+08,151808,5.87705e+06,5.83671e+06,4.61473e+09,1.05906e+07,7.36463e+09,9.04114e+09,0,0,
24.9022,1.60778,56.0284,17.0791,0.03125,0.351375,1.03584e+08,57600,6.78857e+06,5.94893e+06,4.50385e+09,1.06474e+07,7.41414e+09,9.10245e+09,0,0,
22.9026,1.47687,57.9021,17.3646,0.0154375,0.338438,1.05457e+08,188416,6.47606e+06,7.90691e+06,4.42433e+09,1.0706e+07,7.46644e+09,9.12961e+09,0,0,
23.8782,1.36153,58.559,15.8112,0.0351562,0.355125,9.78516e+07,230144,8.0226e+06,8.2415e+06,4.38024e+09,1.07601e+07,7.51363e+09,9.12645e+09,0,0,
24.8806,1.51419,57.8555,15.3912,0.0350625,0.323625,9.24099e+07,123136,5.71233e+06,5.92248e+06,4.3161e+09,1.08179e+07,7.55907e+09,9.14509e+09,0,0,
23.1951,1.4035,60.0691,15.0124,0.0078125,0.312125,9.06127e+07,185088,5.84352e+06,6.14355e+06,4.29638e+09,1.0874e+07,7.6034e+09,9.12043e+09,0,0,
22.4579,1.43316,62.6516,13.095,0.035125,0.327375,8.98289e+07,39680,6.19002e+06,6.47383e+06,4.1609e+09,1.09231e+07,7.6464e+09,9.21286e+09,0,0,
22.2216,1.37556,63.234,12.8179,0.023375,0.327562,8.67919e+07,99072,7.21363e+06,6.93871e+06,4.08024e+09,1.09687e+07,7.68912e+09,9.25076e+09,0,0,
19.3396,1.80844,65.6102,12.9261,0.0078125,0.307969,8.4983e+07,185856,7.21595e+06,7.07983e+06,4.06212e+09,1.10159e+07,7.72988e+09,9.22807e+09,0,0,
17.6177,1.05056,68.8084,12.2159,0.0350312,0.272656,7.57855e+07,263424,6.41004e+06,6.02038e+06,3.98878e+09,1.10615e+07,7.7663e+09,9.26494e+09,0,0,
13.3997,0.978781,73.0967,12.2439,0.0312187,0.249875,6.50427e+07,169216,5.02085e+06,4.70181e+06,3.95268e+09,1.11025e+07,7.79924e+09,9.26806e+09,0,0,
11.022,0.854531,76.2223,11.6283,0.015625,0.257437,6.64571e+07,64000,4.77674e+06,3.92535e+06,3.87698e+09,1.11396e+07,7.83129e+09,9.31168e+09,0,0,
8.91541,0.699,78.5715,11.5955,0.00390625,0.214781,6.80904e+07,50432,4.45286e+06,5.39147e+06,3.87607e+09,1.11757e+07,7.86334e+09,9.2805e+09,0,0,
9.55769,0.870344,77.9893,11.2707,0.0234375,0.288812,6.96468e+07,106240,5.43257e+06,6.26279e+06,3.78342e+09,1.12156e+07,7.8969e+09,9.33955e+09,0,0,
8.27372,0.710406,79.5092,11.2102,0.0273438,0.26925,6.93819e+07,158976,7.04829e+06,7.02759e+06,3.76411e+09,1.1259e+07,7.93062e+09,9.32509e+09,0,0,
8.23362,0.74925,78.9577,11.7435,0.015625,0.300531,7.11342e+07,74496,7.92655e+06,7.82966e+06,3.68922e+09,1.12975e+07,7.96392e+09,9.36664e+09,0,0,
9.16844,0.776563,78.7571,10.9858,0.0273438,0.284937,6.77327e+07,52224,8.38722e+06,8.43386e+06,3.63394e+09,1.13389e+07,7.99727e+09,9.38853e+09,0,0,
